"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","CntrOtherPercent","status"
"8j3fg","0.41","0.00","0.00","0.00","0.00","0.29","0.29","OK"
"8j3fs","0.00","0.00","0.00","0.00","0.04","0.68","0.28","OK"
"8j3gw","0.02","0.00","0.01","0.03","0.00","0.45","0.48","OK"
"8j3in","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j3j2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j3kg","0.64","0.00","0.00","0.00","0.00","0.10","0.26","OK"
"8j3nw","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8j3oy","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j3r1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j3th","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j3u4","0.15","0.00","0.02","0.00","0.01","0.50","0.33","Observation"
"8j3xi","0.46","0.00","0.05","0.01","0.00","0.08","0.40","OK"
"8j3xm","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j3zu","0.31","0.03","0.03","0.00","0.00","0.34","0.29","OK"
"8j416","0.02","0.00","0.04","0.01","0.00","0.73","0.20","OK"
"8j41t","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j437","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j43i","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j46c","0.00","0.00","0.01","0.00","0.00","0.90","0.09","OK"
"8j470","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8j49w","0.00","0.00","0.01","0.00","0.00","0.03","0.96","OK"
"8j4ap","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j4fc","0.00","0.00","0.01","0.02","0.00","0.60","0.38","OK"
"8j4fe","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j4gq","0.00","0.00","0.05","0.09","0.14","0.01","0.71","OK"
"8j4gr","0.00","0.00","0.09","0.12","0.00","0.00","0.79","Observation"
"8j4hv","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j4li","0.26","0.00","0.05","0.05","0.00","0.26","0.37","OK"
"8j4mp","0.02","0.00","0.03","0.01","0.00","0.68","0.25","OK"
"8j4pk","0.00","0.00","0.00","0.04","0.00","0.62","0.35","OK"
"8j4pp","0.04","0.00","0.04","0.00","0.00","0.63","0.28","OK"
"8j4qz","0.00","0.00","0.02","0.00","0.00","0.87","0.11","OK"
"8j4sj","0.01","0.00","0.02","0.00","0.02","0.68","0.26","OK"
"8j4tc","0.55","0.00","0.00","0.00","0.00","0.11","0.34","OK"
"8j4tl","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"8j4tm","0.20","0.00","0.00","0.00","0.00","0.40","0.40","OK"
"8j4uo","0.03","0.00","0.10","0.00","0.00","0.66","0.21","OK"
"8j4uq","0.71","0.00","0.00","0.00","0.00","0.06","0.24","OK"
"8j4v5","0.18","0.02","0.03","0.00","0.06","0.21","0.49","OK"
"8j4vg","0.00","0.00","0.29","0.00","0.00","0.71","0.00","OK"
"8j4ye","0.00","0.00","0.00","0.00","0.00","0.99","0.01","OK"
"8j507","0.01","0.00","0.01","0.00","0.00","0.79","0.18","OK"
"8j510","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8j51f","0.08","0.00","0.08","0.02","0.14","0.04","0.64","Observation"
"8j522","0.79","0.00","0.02","0.00","0.00","0.05","0.14","OK"
"8j523","0.45","0.00","0.02","0.00","0.00","0.16","0.37","OK"
"8j52r","0.00","0.00","0.03","0.00","0.01","0.92","0.05","OK"
"8j53q","0.00","0.00","0.00","0.20","0.00","0.00","0.80","OK"
"8j53t","0.00","0.00","0.05","0.00","0.00","0.88","0.07","OK"
"8j54k","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j54x","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j55y","0.02","0.00","0.00","0.02","0.01","0.07","0.87","OK"
"8j55z","0.00","0.00","0.11","0.00","0.00","0.03","0.86","OK"
"8j57g","0.00","0.00","0.00","0.00","0.00","0.20","0.80","OK"
"8j58f","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j59e","0.40","0.00","0.20","0.00","0.00","0.20","0.20","OK"
"8j5ah","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8j5an","0.00","0.00","0.04","0.00","0.00","0.93","0.03","OK"
"8j5bx","0.01","0.00","0.03","0.04","0.00","0.26","0.66","OK"
"8j5cg","0.02","0.00","0.01","0.00","0.00","0.63","0.33","OK"
"8j5d0","0.00","0.00","0.16","0.02","0.00","0.08","0.73","OK"
"8j5dj","0.78","0.00","0.01","0.00","0.00","0.00","0.20","OK"
"8j5dk","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5dn","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5f7","0.03","0.00","0.00","0.00","0.03","0.03","0.93","OK"
"8j5fu","0.02","0.00","0.01","0.00","0.01","0.57","0.39","OK"
"8j5gg","0.12","0.00","0.01","0.04","0.01","0.41","0.42","OK"
"8j5gh","0.03","0.00","0.01","0.00","0.01","0.39","0.56","OK"
"8j5gi","0.10","0.00","0.01","0.02","0.01","0.38","0.48","OK"
"8j5gj","0.04","0.00","0.01","0.00","0.00","0.28","0.66","OK"
"8j5h0","0.00","0.00","0.00","0.00","0.00","0.14","0.86","OK"
"8j5hx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j5ig","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j5ix","0.30","0.00","0.00","0.00","0.00","0.05","0.65","OK"
"8j5jk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j5lq","0.57","0.00","0.00","0.00","0.00","0.14","0.29","OK"
"8j5lt","0.03","0.00","0.10","0.03","0.01","0.40","0.44","OK"
"8j5n1","0.16","0.00","0.03","0.01","0.01","0.03","0.77","OK"
"8j5n8","0.00","0.00","0.00","0.67","0.00","0.33","0.00","OK"
"8j5ne","0.00","0.00","0.00","0.00","0.00","0.88","0.13","OK"
"8j5oc","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5od","0.93","0.07","0.00","0.00","0.00","0.00","0.00","OK"
"8j5ol","0.00","0.00","0.00","0.00","0.00","0.25","0.75","OK"
"8j5r6","0.13","0.00","0.02","0.00","0.00","0.18","0.67","OK"
"8j5rx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j5t5","0.00","0.00","0.09","0.00","0.00","0.03","0.88","OK"
"8j5xt","0.00","0.00","0.33","0.00","0.00","0.33","0.33","OK"
"8j5zr","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5zs","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j5zz","0.02","0.00","0.05","0.00","0.01","0.74","0.19","OK"
"8j603","0.00","0.00","0.00","0.00","0.13","0.25","0.63","OK"
"8j60b","0.01","0.00","0.02","0.00","0.00","0.89","0.07","OK"
"8j60m","0.89","0.00","0.00","0.00","0.00","0.00","0.11","OK"
"8j60q","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j62o","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j62v","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j638","0.12","0.00","0.03","0.00","0.00","0.39","0.46","OK"
"8j64i","0.50","0.00","0.50","0.00","0.00","0.00","0.00","OK"
"8j65y","0.00","0.00","0.01","0.00","0.00","0.92","0.06","OK"
"8j66b","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j67b","0.00","0.02","0.00","0.00","0.00","0.00","0.98","OK"
"8j67c","0.22","0.00","0.03","0.00","0.00","0.41","0.34","OK"
"8j696","0.00","0.00","0.00","0.00","0.00","0.20","0.80","OK"
"8j69s","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8j6ac","0.14","0.00","0.00","0.00","0.00","0.00","0.86","OK"
"8j6ae","0.43","0.00","0.00","0.00","0.00","0.00","0.57","OK"
"8j6b8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j6cz","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j6em","0.00","0.00","0.00","0.37","0.00","0.01","0.62","OK"
"8j6en","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j6eq","0.50","0.00","0.00","0.00","0.00","0.50","0.00","OK"
"8j6es","0.00","0.04","0.00","0.02","0.00","0.00","0.94","OK"
"8j6f7","0.00","0.00","0.00","0.00","0.01","0.73","0.27","OK"
"8j6fg","0.02","0.00","0.03","0.00","0.01","0.83","0.12","OK"
"8j6go","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j6he","0.00","0.02","0.02","0.00","0.02","0.91","0.02","OK"
"8j6jw","0.04","0.00","0.04","0.00","0.01","0.59","0.31","OK"
"8j6kf","0.70","0.00","0.00","0.00","0.00","0.00","0.30","OK"
"8j6lo","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j6nz","0.00","0.00","0.00","0.00","0.00","0.88","0.13","OK"
"8j6oi","0.20","0.00","0.04","0.02","0.01","0.25","0.48","OK"
"8j6ok","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j6p7","0.00","0.00","0.00","0.00","0.57","0.00","0.43","OK"
"8j6pj","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j6pm","0.00","0.00","0.03","0.00","0.00","0.86","0.11","OK"
"8j6yb","0.00","0.00","0.00","0.25","0.00","0.00","0.75","OK"
"8j6zf","0.13","0.00","0.00","0.19","0.00","0.00","0.67","OK"
"8j70l","0.00","0.00","0.08","0.00","0.01","0.77","0.14","OK"
"8j72c","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j73t","0.04","0.00","0.03","0.01","0.00","0.35","0.56","OK"
"8j76o","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j77b","0.03","0.00","0.04","0.00","0.00","0.56","0.36","OK"
"8j78u","0.02","0.00","0.00","0.00","0.00","0.15","0.82","OK"
"8j79o","0.00","0.00","0.00","0.00","0.00","1.00","0.00","Observation"
"8j7b3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j7ct","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j7dc","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j7iy","0.00","0.00","0.00","0.00","0.31","0.00","0.69","OK"
"8j7jh","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j7mj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j7pw","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j7si","0.33","0.00","0.00","0.00","0.00","0.67","0.00","OK"
"8j7t8","0.42","0.02","0.04","0.00","0.00","0.04","0.48","OK"
"8j7tm","0.11","0.00","0.03","0.01","0.00","0.43","0.43","Observation"
"8j7tt","0.00","0.00","0.67","0.00","0.00","0.22","0.11","OK"
"8j7vt","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j7xq","0.00","0.00","0.09","0.02","0.06","0.30","0.54","OK"
"8j7yi","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8j7yr","0.02","0.00","0.04","0.02","0.03","0.24","0.65","OK"
"8j80q","0.00","0.00","0.40","0.00","0.00","0.00","0.60","OK"
"8j82j","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j83j","0.00","0.00","0.00","0.00","0.05","0.00","0.95","OK"
"8j83r","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j83y","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8j87g","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j87i","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j8aj","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j8b5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j8bn","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j8bu","0.00","0.00","0.00","0.50","0.00","0.00","0.50","OK"
"8j8et","0.00","0.00","0.20","0.00","0.00","0.40","0.40","OK"
"8j8g5","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8j8ho","0.19","0.00","0.01","0.01","0.00","0.01","0.78","OK"
"8j8hr","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j8i3","0.96","0.00","0.00","0.00","0.00","0.03","0.01","OK"
"8j8j4","0.00","0.00","0.27","0.00","0.12","0.00","0.62","OK"
"8j8jd","0.00","0.00","0.01","0.00","0.00","0.49","0.50","OK"
"8j8k3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j8mt","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"8j8mz","0.11","0.00","0.01","0.02","0.00","0.45","0.40","OK"
"8j8o4","0.10","0.00","0.02","0.01","0.00","0.30","0.57","OK"
"8j8op","0.48","0.00","0.33","0.00","0.00","0.00","0.19","OK"
"8j8or","0.44","0.00","0.22","0.00","0.00","0.00","0.33","OK"
"8j8q3","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8j8se","0.80","0.00","0.08","0.00","0.00","0.00","0.12","OK"
"8j8sf","0.04","0.01","0.06","0.01","0.00","0.42","0.45","OK"
"8j8su","0.05","0.00","0.01","0.00","0.00","0.04","0.90","OK"
"8j8sv","0.13","0.00","0.19","0.00","0.00","0.29","0.40","OK"
"8j8t2","0.87","0.00","0.02","0.00","0.00","0.00","0.11","OK"
"8j8te","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j8tf","0.56","0.00","0.05","0.00","0.00","0.05","0.35","OK"
"8j8u2","0.81","0.00","0.09","0.00","0.00","0.00","0.10","OK"
"8j8wj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j8yz","0.07","0.00","0.03","0.00","0.00","0.30","0.59","OK"
"8j8zb","0.05","0.00","0.01","0.00","0.00","0.38","0.56","OK"
"8j90l","0.00","0.00","0.00","0.00","0.00","0.29","0.71","OK"
"8j90q","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"8j92i","0.00","0.00","0.06","0.00","0.00","0.06","0.88","OK"
"8j94o","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8j94s","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8j94z","0.03","0.00","0.06","0.00","0.00","0.64","0.27","OK"
"8j95g","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j965","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j967","0.03","0.00","0.04","0.01","0.00","0.54","0.37","OK"
"8j98m","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j998","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j9a2","0.11","0.02","0.05","0.02","0.00","0.63","0.17","OK"
"8j9a5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j9aa","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j9d9","0.32","0.00","0.01","0.00","0.04","0.10","0.52","Observation"
"8j9eq","0.00","0.00","0.00","0.00","0.00","0.71","0.29","OK"
"8j9ex","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j9ge","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8j9h2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8j9i6","0.00","0.00","0.00","0.14","0.00","0.00","0.85","OK"
"8j9i7","0.02","0.00","0.17","0.00","0.00","0.40","0.40","OK"
"8j9i9","0.48","0.00","0.07","0.00","0.00","0.00","0.44","OK"
"8j9jc","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8j9m9","0.00","0.00","0.33","0.00","0.00","0.00","0.67","OK"
"8j9ml","0.00","0.00","0.02","0.00","0.00","0.90","0.08","OK"
"8j9o0","0.21","0.00","0.03","0.00","0.01","0.30","0.45","OK"
"8j9p4","0.48","0.00","0.05","0.01","0.00","0.08","0.37","OK"
"8j9pe","0.00","0.00","0.06","0.00","0.02","0.55","0.38","OK"
"8j9q3","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8jb5v","0.33","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8jc3s","0.03","0.00","0.06","0.00","0.02","0.22","0.67","OK"
"8jc5o","0.00","0.00","0.01","0.00","0.00","0.97","0.02","OK"
"8jc8v","0.01","0.00","0.04","0.00","0.01","0.20","0.73","OK"
"8jcbg","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8jccm","0.00","0.00","0.03","0.01","0.00","0.00","0.96","OK"
"8jcez","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jcfz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jcgp","0.33","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8jch5","0.06","0.00","0.00","0.06","0.00","0.75","0.13","OK"
"8jchh","0.01","0.00","0.05","0.01","0.00","0.37","0.57","OK"
"8jciv","0.00","0.00","0.00","0.00","0.00","0.73","0.27","OK"
"8jclv","0.01","0.00","0.01","0.02","0.00","0.14","0.82","OK"
"8jcoh","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jcru","0.00","0.00","0.31","0.00","0.19","0.06","0.44","OK"
"8jcuw","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jdkk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jg20","0.02","0.01","0.05","0.00","0.00","0.79","0.13","OK"
"8jg2a","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8jg49","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8jg4s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jg5r","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8jg7u","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jg82","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jg8w","0.18","0.00","0.00","0.00","0.00","0.73","0.09","OK"
"8jg9s","0.00","0.00","0.10","0.00","0.00","0.65","0.26","OK"
"8jga0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jgac","0.00","0.00","0.03","0.00","0.01","0.00","0.96","OK"
"8jgbu","0.04","0.00","0.02","0.00","0.00","0.64","0.30","OK"
"8jgcj","0.42","0.00","0.02","0.00","0.00","0.10","0.46","OK"
"8jgcw","0.00","0.00","0.03","0.00","0.02","0.72","0.24","OK"
"8jgel","0.00","0.00","0.86","0.00","0.05","0.05","0.05","OK"
"8jgf3","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jgg3","0.54","0.00","0.02","0.00","0.00","0.12","0.32","OK"
"8jggi","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jgkk","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"8jgl8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jgls","0.01","0.00","0.02","0.00","0.00","0.65","0.32","OK"
"8jgq9","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"8jgqa","0.08","0.00","0.13","0.13","0.05","0.11","0.50","OK"
"8jgqb","0.00","0.00","0.10","0.00","0.00","0.00","0.90","OK"
"8jgt1","0.83","0.06","0.11","0.00","0.00","0.00","0.00","OK"
"8jgts","0.00","0.00","0.16","0.00","0.00","0.50","0.34","OK"
"8jgul","0.00","0.00","0.10","0.02","0.44","0.00","0.45","OK"
"8jgvp","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jgxm","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jgzi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jh5s","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jh5t","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jh5v","0.75","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8jh5w","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jh67","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jh7b","0.09","0.00","0.01","0.11","0.00","0.04","0.75","OK"
"8jh95","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8jh9b","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jh9c","0.08","0.00","0.05","0.03","0.00","0.17","0.67","OK"
"8jhao","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jhbl","0.43","0.00","0.02","0.02","0.01","0.13","0.37","OK"
"8jhcs","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8jhct","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jhdz","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8jhep","0.00","0.00","0.00","0.00","0.00","0.80","0.20","OK"
"8jhfq","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jhfv","0.01","0.00","0.01","0.01","0.05","0.22","0.71","OK"
"8jhge","0.00","0.00","0.02","0.02","0.00","0.59","0.38","OK"
"8jhgx","0.05","0.00","0.00","0.07","0.00","0.07","0.80","OK"
"8jhh0","0.01","0.00","0.04","0.00","0.00","0.01","0.95","OK"
"8jhi5","0.00","0.00","0.13","0.00","0.00","0.75","0.13","OK"
"8jhit","0.94","0.00","0.00","0.00","0.00","0.00","0.06","OK"
"8jhkx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jhlw","0.67","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8jhmk","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jhnz","0.01","0.00","0.03","0.01","0.01","0.85","0.10","OK"
"8jhou","0.06","0.00","0.01","0.00","0.00","0.17","0.76","OK"
"8jhp2","0.00","0.00","0.14","0.00","0.00","0.36","0.50","OK"
"8jhw3","0.00","0.00","0.04","0.00","0.04","0.00","0.92","OK"
"8jhw9","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jhyz","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8ji11","0.11","0.11","0.00","0.00","0.00","0.22","0.56","OK"
"8ji1d","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8ji1k","0.00","0.00","0.00","0.00","0.01","0.04","0.95","OK"
"8ji1l","0.03","0.00","0.00","0.02","0.00","0.04","0.91","Observation"
"8ji1s","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8ji1u","0.00","0.00","0.00","0.00","0.00","0.03","0.97","OK"
"8ji2e","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ji49","0.04","0.00","0.00","0.00","0.00","0.07","0.89","OK"
"8ji4k","0.09","0.00","0.05","0.01","0.04","0.13","0.67","OK"
"8ji4m","0.03","0.00","0.02","0.00","0.01","0.14","0.79","OK"
"8ji4n","0.08","0.00","0.04","0.00","0.04","0.16","0.68","OK"
"8ji60","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ji8h","0.52","0.00","0.17","0.03","0.00","0.03","0.25","OK"
"8ji9t","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jiak","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jiam","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jian","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jibl","0.63","0.00","0.02","0.00","0.00","0.08","0.27","OK"
"8jict","0.00","0.00","0.02","0.00","0.00","0.49","0.49","OK"
"8jid2","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jidn","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jidv","0.50","0.00","0.50","0.00","0.00","0.00","0.00","OK"
"8jie8","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jiex","0.02","0.00","0.06","0.01","0.00","0.62","0.29","OK"
"8jif4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jifa","0.00","0.00","0.09","0.00","0.00","0.55","0.36","OK"
"8jiff","0.05","0.00","0.04","0.00","0.02","0.42","0.46","OK"
"8jifi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jigh","0.58","0.00","0.02","0.00","0.00","0.04","0.35","OK"
"8jik8","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jil2","0.00","0.00","0.00","0.00","0.00","0.70","0.30","OK"
"8jin3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jior","0.47","0.01","0.04","0.00","0.00","0.08","0.39","OK"
"8jisx","0.31","0.00","0.05","0.00","0.00","0.16","0.48","OK"
"8jith","0.00","0.00","0.75","0.00","0.00","0.00","0.25","OK"
"8jitn","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8jivr","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jiwm","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jiy2","0.00","0.00","0.08","0.00","0.00","0.45","0.47","OK"
"8jiy8","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jiz8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jj05","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jj0i","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8jj1n","0.52","0.00","0.03","0.00","0.00","0.14","0.31","OK"
"8jj1s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jj1t","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jj35","0.00","0.00","0.00","0.60","0.00","0.00","0.40","OK"
"8jj3f","0.00","0.00","0.00","0.00","0.00","0.14","0.86","OK"
"8jj6m","0.00","0.00","0.00","0.00","0.00","0.57","0.43","OK"
"8jj7t","0.06","0.00","0.02","0.01","0.00","0.47","0.43","OK"
"8jj8d","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jj96","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"8jj9d","0.01","0.00","0.01","0.04","0.00","0.08","0.86","Fraud"
"8jjao","0.01","0.00","0.00","0.00","0.00","0.91","0.07","Fraud"
"8jjap","0.04","0.00","0.02","0.01","0.00","0.72","0.21","OK"
"8jjc5","0.00","0.00","0.01","0.00","0.00","0.00","0.98","OK"
"8jjds","0.46","0.03","0.04","0.00","0.01","0.00","0.45","OK"
"8jjhc","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8jjji","0.00","0.00","0.06","0.01","0.01","0.01","0.90","OK"
"8jjo9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jjpp","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8jjs6","0.00","0.00","0.06","0.00","0.00","0.80","0.12","OK"
"8jjsg","0.00","0.00","0.07","0.00","0.00","0.01","0.92","OK"
"8jjve","0.14","0.00","0.10","0.00","0.00","0.00","0.76","OK"
"8jjvh","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8jjxh","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jjxl","0.00","0.00","0.00","0.00","0.00","0.33","0.67","OK"
"8jk01","0.00","0.00","0.02","0.00","0.00","0.88","0.09","OK"
