"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","CntrOtherPercent","status"
"dvker","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvkf4","0.00","0.05","0.00","0.02","0.00","0.00","0.93","OK"
"dvkff","0.00","0.04","0.00","0.06","0.00","0.00","0.90","OK"
"dvkfi","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvkg7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkh1","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvkha","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkk0","0.04","0.00","0.10","0.02","0.00","0.61","0.23","OK"
"dvkka","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkkv","0.06","0.00","0.00","0.00","0.00","0.64","0.30","OK"
"dvkky","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkli","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvklt","0.00","0.00","0.00","0.67","0.00","0.00","0.33","OK"
"dvkm4","0.00","0.00","0.00","0.14","0.00","0.05","0.82","OK"
"dvkm7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkmp","0.00","0.00","0.00","0.11","0.00","0.00","0.89","OK"
"dvkoz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkpu","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkqj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkqz","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkrg","0.00","0.25","0.00","0.00","0.00","0.00","0.75","OK"
"dvkrj","0.00","0.00","0.00","0.30","0.00","0.00","0.70","OK"
"dvkrn","0.00","0.00","0.00","0.29","0.00","0.03","0.69","OK"
"dvkrq","0.00","0.01","0.00","0.01","0.00","0.01","0.97","OK"
"dvksx","0.00","0.00","0.00","0.00","0.00","0.14","0.86","OK"
"dvkub","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvkue","0.00","0.00","0.01","0.00","0.00","0.94","0.04","OK"
"dvkux","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvkuz","0.98","0.00","0.00","0.00","0.00","0.00","0.02","OK"
"dvkvt","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvkwb","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvkwh","0.25","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"dvkwp","0.38","0.00","0.06","0.03","0.04","0.24","0.25","OK"
"dvkx3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkx8","0.10","0.00","0.05","0.01","0.00","0.27","0.57","OK"
"dvkxc","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvkxt","0.00","0.04","0.00","0.29","0.00","0.00","0.67","OK"
"dvkyh","0.60","0.00","0.05","0.01","0.00","0.00","0.34","OK"
"dvkz3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvkzr","0.07","0.00","0.02","0.05","0.00","0.43","0.43","OK"
"dvl02","0.00","0.00","0.00","0.16","0.00","0.01","0.83","OK"
"dvl03","0.00","0.00","0.00","0.07","0.00","0.12","0.81","OK"
"dvl06","0.01","0.00","0.01","0.01","0.00","0.59","0.38","Observation"
"dvl08","0.01","0.01","0.07","0.22","0.00","0.03","0.66","Observation"
"dvl0g","0.00","0.00","0.00","0.33","0.00","0.00","0.67","OK"
"dvl0m","0.22","0.00","0.05","0.00","0.00","0.12","0.61","OK"
"dvl0s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl1a","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl1b","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl21","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl38","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl3g","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl3q","0.14","0.00","0.00","0.00","0.05","0.62","0.19","OK"
"dvl3s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl3t","0.10","0.01","0.02","0.01","0.00","0.61","0.24","OK"
"dvl4e","0.36","0.00","0.04","0.01","0.00","0.08","0.51","OK"
"dvl4o","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvl4t","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"dvl5j","0.85","0.00","0.00","0.00","0.00","0.05","0.10","OK"
"dvl5l","0.14","0.00","0.00","0.00","0.00","0.71","0.14","OK"
"dvl6d","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl74","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl7c","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvl7e","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"dvl7p","0.87","0.00","0.04","0.00","0.00","0.00","0.10","OK"
"dvl8c","0.00","0.00","0.00","0.00","0.00","0.80","0.20","OK"
"dvl8q","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl90","0.00","0.00","0.00","0.00","0.00","0.75","0.25","OK"
"dvl95","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvl9a","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlbn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlc5","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvld8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvldh","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvldu","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvldy","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvle0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvle3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlec","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dvlej","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlen","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlf0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlf8","0.00","0.00","0.46","0.02","0.02","0.01","0.48","Observation"
"dvlh3","0.02","0.00","0.03","0.00","0.00","0.05","0.91","Fraud"
"dvlh8","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvlis","0.08","0.09","0.01","0.07","0.00","0.20","0.55","OK"
"dvljl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvljw","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvlka","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvlkd","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvlkf","0.00","0.00","0.00","0.90","0.00","0.00","0.10","OK"
"dvlkj","0.00","0.00","0.00","0.00","0.00","0.00","0.99","OK"
"dvlln","0.13","0.00","0.03","0.00","0.00","0.08","0.76","OK"
"dvllp","0.00","0.00","0.00","0.00","0.00","0.73","0.27","OK"
"dvlmf","0.00","0.00","0.00","0.00","0.00","0.10","0.90","OK"
"dvlmo","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlmq","0.00","0.00","0.00","0.00","0.01","0.00","0.99","OK"
"dvlmr","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlms","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlmt","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlmu","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvlmw","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvlmx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlmz","0.00","0.00","0.98","0.00","0.00","0.00","0.02","OK"
"dvln0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvln1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvln2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvln5","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvln6","0.00","0.00","0.00","0.00","0.81","0.00","0.19","OK"
"dvln7","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvln8","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlna","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlnb","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlnz","0.06","0.00","0.01","0.00","0.00","0.04","0.88","OK"
"dvlo0","0.01","0.00","0.02","0.01","0.07","0.38","0.51","Observation"
"dvlob","0.00","0.02","0.00","0.06","0.00","0.02","0.90","OK"
"dvlod","0.00","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvlpd","0.22","0.00","0.04","0.01","0.01","0.22","0.51","OK"
"dvlpt","0.00","0.00","0.00","0.97","0.00","0.00","0.03","OK"
"dvlpy","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvlq0","0.00","0.00","0.00","0.00","0.02","0.00","0.99","Fraud"
"dvlq1","0.00","0.00","0.00","0.00","0.90","0.00","0.10","Observation"
"dvlq2","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlq3","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlq4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlqn","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvlqr","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvlrd","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvlrg","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlrh","0.00","0.00","0.95","0.00","0.00","0.00","0.05","OK"
"dvlrj","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlrm","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvlrn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlrq","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlru","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlsh","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvlss","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvlt1","0.79","0.00","0.07","0.00","0.00","0.00","0.13","OK"
"dvlt9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvltj","0.25","0.00","0.00","0.00","0.00","0.50","0.25","OK"
"dvltm","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvltz","0.71","0.00","0.01","0.01","0.00","0.12","0.14","OK"
"dvluo","0.00","0.00","0.00","0.00","0.00","0.94","0.06","OK"
"dvlv9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvlvr","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvlw6","0.00","0.00","0.00","0.00","0.00","0.87","0.13","OK"
"dvlwl","0.50","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"dvlwn","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvlwo","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvlwr","0.40","0.00","0.60","0.00","0.00","0.00","0.00","OK"
"dvlx8","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvlxy","0.00","0.00","0.00","0.22","0.00","0.00","0.78","Fraud"
"dvly7","0.00","0.00","0.02","0.00","0.01","0.94","0.03","OK"
"dvlz4","0.55","0.00","0.00","0.00","0.00","0.24","0.21","OK"
"dvlzx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvm03","0.07","0.01","0.00","0.10","0.00","0.00","0.82","Fraud"
"dvm0a","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvm0y","0.01","0.00","0.01","0.00","0.00","0.50","0.48","OK"
"dvm1a","0.99","0.00","0.00","0.00","0.00","0.01","0.00","OK"
"dvm3m","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvm3n","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvm4e","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvm4f","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvm4o","0.00","0.00","0.15","0.14","0.14","0.03","0.54","OK"
"dvm4v","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvm5d","0.00","0.00","0.00","0.00","0.00","0.43","0.57","OK"
"dvm68","0.54","0.00","0.00","0.00","0.00","0.00","0.46","OK"
"dvm70","0.06","0.00","0.06","0.00","0.00","0.61","0.28","OK"
"dvm75","0.03","0.00","0.02","0.01","0.01","0.50","0.43","OK"
"dvm7n","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvm7p","0.00","0.00","0.00","0.00","0.00","0.02","0.98","OK"
"dvm7r","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvm7s","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvm8m","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvm8u","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvmb0","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvmcm","0.00","0.00","0.00","0.00","0.00","0.14","0.86","OK"
"dvmcr","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvmdf","0.00","0.00","0.03","0.00","0.00","0.94","0.03","OK"
"dvmf7","0.98","0.00","0.00","0.00","0.00","0.00","0.02","OK"
"dvmf8","0.03","0.00","0.02","0.03","0.02","0.44","0.47","OK"
"dvmf9","0.00","0.00","0.02","0.02","0.00","0.70","0.27","OK"
"dvmfv","0.02","0.00","0.01","0.01","0.00","0.78","0.17","OK"
"dvmgq","0.35","0.00","0.02","0.00","0.00","0.47","0.16","OK"
"dvmhg","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvmid","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvmjb","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvmjq","0.63","0.00","0.04","0.00","0.00","0.09","0.24","Fraud"
"dvmk4","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvml7","0.10","0.00","0.15","0.00","0.00","0.54","0.21","OK"
"dvmlb","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvmox","0.01","0.00","0.10","0.03","0.02","0.45","0.39","OK"
"dvmpd","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvmpy","0.00","0.00","0.00","0.00","0.00","0.71","0.29","OK"
"dvmqc","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvmqd","0.22","0.00","0.03","0.00","0.00","0.47","0.28","OK"
"dvmqp","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvmr9","0.00","0.00","0.00","0.00","0.00","0.71","0.29","OK"
"dvmrk","0.00","0.00","0.00","0.00","0.00","0.71","0.29","OK"
"dvmrs","0.00","0.00","0.11","0.00","0.00","0.89","0.00","OK"
"dvmru","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvms2","0.00","0.00","0.00","0.00","0.00","0.64","0.36","OK"
"dvms9","0.10","0.00","0.03","0.00","0.00","0.58","0.30","OK"
"dvmsl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvmsr","0.32","0.00","0.03","0.00","0.00","0.06","0.58","OK"
"dvmt9","0.00","0.05","0.00","0.00","0.05","0.00","0.89","OK"
"dvmtc","0.34","0.00","0.02","0.00","0.00","0.28","0.35","OK"
"dvmtm","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvmu7","0.33","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"dvmub","0.04","0.00","0.12","0.04","0.01","0.37","0.41","OK"
"dvmun","0.10","0.00","0.03","0.00","0.00","0.48","0.38","OK"
"dvmuo","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvmup","0.00","0.00","0.83","0.00","0.00","0.00","0.17","OK"
"dvmuq","0.00","0.00","0.09","0.00","0.00","0.00","0.91","OK"
"dvmuu","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvmuv","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvmv2","0.77","0.02","0.00","0.00","0.00","0.00","0.21","OK"
"dvmvx","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvmw6","0.00","0.00","0.00","0.00","0.00","0.38","0.63","OK"
"dvmwd","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvmwg","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvmwp","0.00","0.00","0.00","0.00","0.00","0.89","0.11","OK"
"dvmwz","0.00","0.00","0.00","0.00","0.00","0.50","0.50","OK"
"dvmx4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvmy8","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvmye","0.03","0.00","0.06","0.03","0.00","0.52","0.36","OK"
"dvmyq","0.00","0.00","0.00","0.00","0.33","0.33","0.33","OK"
"dvmzk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvn0r","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvn0t","0.00","0.00","0.00","0.00","0.00","0.93","0.07","OK"
"dvn1b","0.00","0.00","0.03","0.00","0.03","0.58","0.35","OK"
"dvn1p","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvn1y","0.08","0.00","0.00","0.01","0.00","0.57","0.34","OK"
"dvn25","0.06","0.00","0.00","0.02","0.00","0.63","0.29","OK"
"dvn2b","0.01","0.00","0.02","0.00","0.00","0.72","0.25","OK"
"dvn2d","0.05","0.00","0.05","0.05","0.00","0.55","0.32","OK"
"dvn2r","0.12","0.00","0.02","0.00","0.00","0.65","0.21","OK"
"dvn2s","0.70","0.10","0.00","0.00","0.00","0.00","0.20","OK"
"dvn3h","0.00","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"dvn4j","0.00","0.00","0.00","0.00","0.00","0.89","0.11","OK"
"dvn4l","0.05","0.00","0.00","0.00","0.00","0.00","0.95","OK"
"dvn4r","0.00","0.00","0.00","0.00","0.00","0.67","0.33","OK"
"dvn4w","0.01","0.00","0.01","0.00","0.02","0.15","0.81","OK"
"dvn64","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvn6b","0.00","0.00","0.00","0.00","0.00","0.46","0.54","OK"
"dvn73","0.00","0.00","0.00","0.00","0.00","0.06","0.93","OK"
"dvn74","0.00","0.00","0.00","0.00","0.00","0.00","1.00","Observation"
"dvn83","0.75","0.00","0.07","0.00","0.00","0.00","0.18","OK"
"dvn84","0.00","0.00","0.00","0.00","0.00","0.71","0.29","OK"
"dvn86","0.05","0.00","0.02","0.01","0.00","0.38","0.54","OK"
"dvn8c","0.20","0.00","0.04","0.00","0.00","0.40","0.36","OK"
"dvnau","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnba","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvnbe","0.83","0.00","0.01","0.00","0.00","0.01","0.16","OK"
"dvnbk","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnbl","0.01","0.00","0.02","0.00","0.00","0.89","0.09","Observation"
"dvnbm","0.29","0.00","0.21","0.00","0.00","0.00","0.50","OK"
"dvnca","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnd4","0.00","0.00","0.00","0.02","0.00","0.02","0.96","OK"
"dvnd7","0.39","0.00","0.39","0.00","0.00","0.00","0.22","OK"
"dvndr","0.43","0.00","0.04","0.01","0.00","0.10","0.43","OK"
"dvnej","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvnet","0.41","0.00","0.00","0.00","0.00","0.22","0.37","OK"
"dvnex","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvnfy","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvngi","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvngj","0.00","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"dvngq","0.01","0.00","0.00","0.00","0.00","0.59","0.40","OK"
"dvngr","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvnh7","0.57","0.00","0.00","0.00","0.00","0.06","0.37","OK"
"dvnhd","0.00","0.00","0.00","0.50","0.00","0.50","0.00","OK"
"dvnhj","0.02","0.00","0.01","0.01","0.00","0.74","0.22","OK"
"dvnhr","0.00","0.00","0.00","0.00","0.00","0.02","0.98","OK"
"dvnjc","0.00","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"dvnjg","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnjy","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnk1","0.00","0.00","0.25","0.00","0.00","0.50","0.25","OK"
"dvnk8","0.03","0.00","0.04","0.01","0.00","0.58","0.33","OK"
"dvnkb","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvnkd","0.00","0.00","0.00","0.00","0.00","0.76","0.24","OK"
"dvnkl","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnkm","0.00","0.00","0.00","0.02","0.00","0.47","0.51","Fraud"
"dvnli","0.16","0.00","0.00","0.03","0.00","0.00","0.81","OK"
"dvnln","0.21","0.00","0.03","0.01","0.00","0.22","0.53","OK"
"dvnmd","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvno1","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnow","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnpl","0.00","0.00","0.00","0.00","0.00","0.25","0.75","OK"
"dvnqi","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnqz","0.13","0.00","0.02","0.00","0.00","0.60","0.24","OK"
"dvnr2","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvnrg","0.20","0.00","0.00","0.00","0.00","0.60","0.20","OK"
"dvnrz","0.31","0.00","0.03","0.00","0.00","0.32","0.34","OK"
"dvnst","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvntf","0.01","0.01","0.00","0.01","0.10","0.70","0.17","OK"
"dvnto","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnty","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvnuk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvnv6","0.00","0.00","0.17","0.00","0.00","0.75","0.08","OK"
"dvnvh","0.00","0.00","0.03","0.00","0.00","0.87","0.10","OK"
"dvnvv","0.50","0.00","0.00","0.00","0.00","0.50","0.00","OK"
"dvnvy","0.00","0.00","0.67","0.00","0.00","0.33","0.00","OK"
"dvnx5","0.01","0.00","0.05","0.00","0.00","0.58","0.37","OK"
"dvnyh","0.00","0.00","0.00","0.00","0.00","0.00","0.99","Observation"
"dvnyn","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnz6","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvnze","0.00","0.00","0.00","0.22","0.00","0.00","0.78","OK"
"dvnzk","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvnzl","0.00","0.01","0.00","0.10","0.00","0.01","0.88","OK"
"dvnzn","0.00","0.02","0.00","0.04","0.00","0.05","0.88","Observation"
"dvnzr","0.00","0.03","0.00","0.11","0.00","0.01","0.84","OK"
"dvnzw","0.00","0.04","0.00","0.09","0.00","0.11","0.77","OK"
"dvo0e","0.00","0.00","0.00","0.97","0.00","0.00","0.03","OK"
"dvo0v","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvo0y","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvo10","0.00","0.00","0.00","0.80","0.00","0.00","0.20","OK"
"dvo13","0.00","0.00","0.00","0.50","0.00","0.00","0.50","OK"
"dvo21","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvo2i","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvo2n","0.00","0.00","0.00","0.09","0.00","0.00","0.91","OK"
"dvo4g","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvo4s","0.00","0.00","0.00","0.33","0.00","0.00","0.67","OK"
"dvo51","0.00","0.00","0.00","0.25","0.00","0.00","0.75","OK"
"dvo5e","0.00","0.00","0.00","0.13","0.00","0.13","0.75","OK"
"dvo7f","0.00","0.00","0.00","0.38","0.00","0.13","0.50","OK"
"dvo8w","0.00","0.00","0.00","0.50","0.00","0.00","0.50","OK"
"dvo8z","0.00","0.00","0.00","0.20","0.00","0.00","0.80","OK"
"dvo94","0.00","0.00","0.00","0.09","0.00","0.01","0.90","OK"
"dvo95","0.00","0.01","0.00","0.10","0.00","0.01","0.89","Fraud"
"dvo96","0.00","0.01","0.00","0.08","0.00","0.00","0.91","OK"
"dvo9g","0.00","0.00","0.00","0.13","0.00","0.00","0.88","OK"
"dvo9h","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvo9i","0.00","0.00","0.00","0.24","0.00","0.01","0.75","OK"
"dvo9j","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvo9k","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvo9n","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvo9o","0.00","0.00","0.00","0.14","0.00","0.00","0.86","OK"
"dvo9q","0.00","0.03","0.00","0.21","0.00","0.00","0.76","OK"
"dvo9r","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvoa4","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvoa6","0.00","0.01","0.00","0.08","0.00","0.00","0.91","OK"
"dvob0","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvobk","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvoy7","1.00","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"dvoz9","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvozo","0.15","0.00","0.04","0.00","0.07","0.37","0.37","OK"
"dvozp","0.04","0.00","0.00","0.04","0.00","0.44","0.48","OK"
"dvozr","0.00","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"dvp0f","0.66","0.00","0.03","0.00","0.00","0.06","0.26","OK"
"dvp0s","0.12","0.00","0.06","0.03","0.00","0.24","0.55","OK"
"dvp15","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvp16","0.00","0.01","0.04","0.02","0.02","0.00","0.90","OK"
"dvp25","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvp2u","0.03","0.00","0.01","0.00","0.00","0.47","0.48","OK"
"dvp4p","0.03","0.00","0.02","0.01","0.00","0.69","0.25","OK"
"dvp58","0.06","0.00","0.04","0.01","0.01","0.35","0.53","OK"
"dvp5k","0.00","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"dvp5l","0.26","0.00","0.00","0.00","0.00","0.62","0.13","OK"
"dvp5o","0.00","0.00","0.00","0.00","0.00","0.01","0.99","OK"
