"partnerid","CntrIdPercent","CntrSgPercent","CntrUsPercent","CntrThPercent","CntrUkPercent","CntrInPercent","status"
"8jli0","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jlic","0.94","0.01","0.00","0.00","0.00","0.04","OK"
"8jlii","0.03","0.00","0.06","0.06","0.01","0.25","OK"
"8jlis","0.00","0.00","0.04","0.00","0.00","0.89","OK"
"8jljk","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jljl","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jljm","0.00","0.00","0.00","0.00","0.00","0.01","OK"
"8jljq","0.25","0.00","0.00","0.00","0.00","0.00","OK"
"8jljr","0.05","0.00","0.00","0.00","0.00","0.07","OK"
"8jlju","0.00","0.01","0.06","0.00","0.01","0.76","OK"
"8jlk3","0.00","0.01","0.01","0.00","0.00","0.89","OK"
"8jlkt","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jlms","0.00","0.00","0.03","0.00","0.03","0.75","OK"
"8jlmv","0.00","0.00","0.00","0.00","0.00","0.79","OK"
"8jlmz","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jln6","0.00","0.00","0.01","0.02","0.03","0.33","OK"
"8jlnl","0.00","0.00","0.13","0.00","0.01","0.69","OK"
"8jlos","0.00","0.00","0.01","0.00","0.00","0.04","OK"
"8jlpw","0.00","0.00","0.00","0.06","0.00","0.04","OK"
"8jlpz","0.21","0.00","0.01","0.45","0.00","0.33","OK"
"8jlr2","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jlru","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jlt1","0.03","0.00","0.03","0.01","0.01","0.57","OK"
"8jlu6","0.01","0.00","0.01","0.00","0.00","0.07","Fraud"
"8jlus","0.04","0.00","0.01","0.00","0.01","0.04","OK"
"8jlyt","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8jlzr","0.03","0.01","0.07","0.01","0.00","0.64","OK"
"8jm0h","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jm0y","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jm18","0.18","0.14","0.00","0.00","0.00","0.05","OK"
"8jm4d","0.09","0.00","0.01","0.01","0.00","0.00","OK"
"8jm4h","0.04","0.00","0.00","0.31","0.01","0.03","OK"
"8jm4p","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jm4v","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8jm5b","0.00","0.00","0.00","0.00","0.00","0.56","OK"
"8jm5w","0.04","0.00","0.01","0.13","0.00","0.11","OK"
"8jm90","0.07","0.01","0.02","0.01","0.01","0.54","OK"
"8jm9p","0.00","0.00","0.02","0.00","0.00","0.96","OK"
"8jmbn","0.00","0.00","0.67","0.00","0.00","0.00","OK"
"8jmch","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuma","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kump","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kumu","0.47","0.01","0.07","0.03","0.00","0.03","Fraud"
"8kun0","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kun1","0.02","0.01","0.02","0.00","0.00","0.26","OK"
"8kun5","1.00","0.00","0.00","0.00","0.00","0.00","Fraud"
"8kuno","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kunr","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kunx","0.06","0.00","0.01","0.04","0.00","0.15","OK"
"8kuo4","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8kuo5","0.03","0.00","0.05","0.04","0.00","0.48","OK"
"8kuov","0.78","0.00","0.22","0.00","0.00","0.00","OK"
"8kuph","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8kupw","0.00","0.00","0.00","0.50","0.00","0.50","OK"
"8kupz","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuq2","0.00","0.00","0.00","0.00","0.00","0.93","OK"
"8kuqa","0.72","0.03","0.09","0.04","0.00","0.00","OK"
"8kuqd","0.00","0.00","0.00","0.55","0.00","0.00","OK"
"8kuql","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuro","0.00","0.00","0.00","0.50","0.00","0.00","OK"
"8kus3","0.01","0.00","0.03","0.00","0.01","0.68","OK"
"8kus9","0.03","0.00","0.02","0.01","0.00","0.70","OK"
"8kusa","0.00","0.00","0.18","0.00","0.00","0.68","OK"
"8kusb","0.00","0.00","0.01","0.00","0.00","0.96","OK"
"8kusi","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8kusr","0.00","0.00","0.00","0.00","0.00","0.88","OK"
"8kuti","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuto","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kutv","0.40","0.00","0.00","0.00","0.00","0.00","OK"
"8kuuh","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuv3","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuv8","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kuv9","0.00","0.00","0.00","0.65","0.00","0.00","Observation"
"8kuva","0.00","0.00","0.06","0.00","0.00","0.05","OK"
"8kuvb","0.04","0.05","0.01","0.00","0.00","0.00","Fraud"
"8kuvj","0.02","0.00","0.02","0.00","0.00","0.44","OK"
"8kuvn","0.00","0.00","0.59","0.06","0.00","0.18","OK"
"8kuvt","0.00","0.02","0.00","0.00","0.00","0.00","OK"
"8kuvy","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kux8","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuxa","0.02","0.01","0.29","0.01","0.03","0.23","Observation"
"8kuxc","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuxg","0.00","0.00","0.14","0.00","0.00","0.43","OK"
"8kuxh","0.87","0.07","0.00","0.00","0.00","0.00","OK"
"8kuxi","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuxj","0.00","0.00","0.00","0.05","0.00","0.00","OK"
"8kuxk","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuxp","0.00","0.00","0.00","0.00","0.00","0.33","OK"
"8kuy3","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuy4","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuy9","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kuyg","0.58","0.02","0.06","0.01","0.00","0.09","OK"
"8kuyp","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kuys","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8kuze","0.14","0.00","0.00","0.00","0.00","0.43","OK"
"8kuzg","0.94","0.00","0.00","0.00","0.00","0.00","OK"
"8kuzj","0.00","0.03","0.01","0.01","0.01","0.09","OK"
"8kuzl","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kv08","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kv0e","0.00","0.00","0.10","0.00","0.00","0.74","OK"
"8kv0o","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kv0s","0.00","0.00","0.00","0.00","0.00","0.98","Observation"
"8kv3c","0.00","0.00","0.15","0.00","0.00","0.85","OK"
"8kv3v","0.22","0.00","0.01","0.00","0.00","0.46","Fraud"
"8kv42","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kv4a","0.33","0.00","0.00","0.00","0.00","0.00","OK"
"8kv4d","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kv4k","0.00","0.00","0.00","0.00","0.28","0.00","OK"
"8kv4v","0.21","0.08","0.01","0.00","0.01","0.24","OK"
"8kv4x","0.00","0.00","0.00","0.67","0.00","0.00","OK"
"8kv5a","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kv5w","0.04","0.00","0.03","0.00","0.14","0.00","Fraud"
"8kv5y","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kv6q","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kv6v","0.93","0.00","0.02","0.00","0.00","0.01","Fraud"
"8kv6y","0.00","0.00","0.36","0.00","0.02","0.09","OK"
"8kv74","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kv77","0.00","0.00","0.00","0.00","0.00","0.40","OK"
"8kv7n","0.00","0.00","0.00","0.00","0.00","0.00","Fraud"
"8kv7x","0.00","0.00","0.00","0.00","0.00","0.00","Fraud"
"8kv80","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kv8i","0.25","0.00","0.75","0.00","0.00","0.00","OK"
"8kv8s","0.00","0.00","0.00","0.00","0.00","0.89","OK"
"8kv90","0.10","0.00","0.01","0.00","0.00","0.02","OK"
"8kv97","0.14","0.01","0.08","0.03","0.00","0.24","OK"
"8kv9a","0.09","0.00","0.02","0.00","0.00","0.48","OK"
"8kv9b","0.13","0.00","0.00","0.00","0.00","0.44","OK"
"8kvad","0.97","0.00","0.00","0.00","0.00","0.00","OK"
"8kvas","0.00","0.00","0.99","0.00","0.00","0.00","OK"
"8kvax","0.28","0.12","0.05","0.01","0.00","0.00","OK"
"8kvb3","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvbe","0.00","0.00","0.00","0.00","0.00","0.78","OK"
"8kvbi","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8kvc4","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kvc7","0.00","0.00","0.00","0.00","0.92","0.08","OK"
"8kvc8","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvcs","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvct","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvdh","0.00","0.00","0.00","0.00","0.00","0.57","OK"
"8kve7","0.01","0.00","0.14","0.00","0.00","0.66","OK"
"8kvec","0.00","0.00","0.02","0.02","0.00","0.66","OK"
"8kven","0.07","0.00","0.09","0.00","0.00","0.18","OK"
"8kveo","0.01","0.00","0.08","0.00","0.00","0.09","OK"
"8kveq","0.12","0.00","0.00","0.00","0.00","0.35","OK"
"8kvey","0.14","0.00","0.00","0.00","0.00","0.00","OK"
"8kvfl","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvfn","0.00","0.00","0.00","0.00","0.00","0.80","OK"
"8kvfr","0.03","0.00","0.04","0.00","0.00","0.68","OK"
"8kvg3","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvgc","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvgp","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvgr","0.00","0.00","0.07","0.00","0.07","0.53","OK"
"8kvgs","0.00","0.00","0.00","0.15","0.00","0.00","OK"
"8kvh1","0.08","0.00","0.00","0.00","0.00","0.23","OK"
"8kvh9","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvhd","0.90","0.00","0.00","0.00","0.00","0.00","OK"
"8kvhi","0.01","0.00","0.01","0.00","0.00","0.85","OK"
"8kvhp","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvhz","0.00","1.00","0.00","0.00","0.00","0.00","OK"
"8kvie","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvil","0.29","0.00","0.14","0.00","0.00","0.00","OK"
"8kvim","0.00","0.00","0.00","0.00","0.00","0.93","OK"
"8kviw","0.05","0.00","0.03","0.01","0.00","0.54","OK"
"8kvj1","0.73","0.00","0.02","0.00","0.04","0.00","OK"
"8kvjl","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvkh","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvkj","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvkq","0.04","0.00","0.00","0.00","0.00","0.84","OK"
"8kvkw","0.02","0.00","0.01","0.01","0.05","0.15","OK"
"8kvl0","0.00","0.00","0.16","0.00","0.01","0.15","OK"
"8kvl1","0.03","0.00","0.00","0.01","0.00","0.40","OK"
"8kvl2","0.00","0.00","0.09","0.01","0.01","0.03","OK"
"8kvl6","0.01","0.00","0.11","0.00","0.00","0.40","OK"
"8kvl7","0.01","0.00","0.01","0.00","0.00","0.47","OK"
"8kvl8","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvlp","0.00","0.00","0.14","0.00","0.00","0.78","OK"
"8kvlq","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvm0","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvm1","0.00","0.00","0.00","0.00","0.05","0.00","OK"
"8kvm2","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvm6","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvm7","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvma","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvmd","0.67","0.00","0.00","0.00","0.00","0.00","OK"
"8kvmf","0.04","0.00","0.00","0.00","0.00","0.13","OK"
"8kvmo","0.00","0.00","0.00","0.00","0.34","0.00","OK"
"8kvmr","0.02","0.00","0.04","0.01","0.01","0.66","OK"
"8kvna","0.01","0.00","0.12","0.27","0.02","0.10","OK"
"8kvnb","0.00","0.00","0.00","0.00","0.01","0.00","Observation"
"8kvnu","0.00","0.00","0.00","0.00","0.00","0.75","OK"
"8kvo1","0.84","0.03","0.07","0.00","0.00","0.00","OK"
"8kvos","0.33","0.00","0.00","0.00","0.00","0.00","OK"
"8kvot","0.23","0.00","0.08","0.00","0.08","0.31","OK"
"8kvpb","0.00","0.00","0.16","0.00","0.25","0.00","OK"
"8kvpc","0.00","0.00","0.37","0.00","0.00","0.00","OK"
"8kvpe","0.54","0.00","0.00","0.00","0.00","0.04","OK"
"8kvpg","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvpr","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvpw","0.04","0.00","0.00","0.00","0.00","0.27","OK"
"8kvq0","0.81","0.00","0.03","0.00","0.00","0.00","OK"
"8kvqh","0.00","0.00","0.00","0.00","0.00","0.62","OK"
"8kvqm","0.27","0.00","0.02","0.00","0.02","0.32","OK"
"8kvqp","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvr5","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvr9","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvrh","0.50","0.00","0.00","0.00","0.00","0.50","OK"
"8kvrr","0.33","0.00","0.00","0.00","0.00","0.00","OK"
"8kvry","0.75","0.00","0.25","0.00","0.00","0.00","OK"
"8kvs0","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvs1","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvs9","0.00","0.00","0.30","0.00","0.00","0.00","OK"
"8kvsu","0.85","0.00","0.00","0.00","0.00","0.00","OK"
"8kvtr","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvtw","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvty","0.03","0.00","0.12","0.00","0.00","0.46","OK"
"8kvu3","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvu7","0.10","0.40","0.10","0.00","0.00","0.00","OK"
"8kvug","0.89","0.00","0.00","0.00","0.00","0.00","OK"
"8kvuh","0.61","0.00","0.00","0.00","0.00","0.07","OK"
"8kvv2","0.90","0.00","0.01","0.00","0.01","0.00","Observation"
"8kvv3","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvv4","0.03","0.01","0.01","0.00","0.00","0.63","OK"
"8kvv6","0.00","0.00","0.00","0.00","0.02","0.00","OK"
"8kvv7","0.01","0.00","0.00","0.00","0.02","0.00","OK"
"8kvv8","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvvd","0.00","0.00","0.00","0.00","0.02","0.00","OK"
"8kvvh","0.01","0.00","0.00","0.00","0.02","0.00","Observation"
"8kvxs","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kvy3","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kvyf","0.24","0.00","0.03","0.03","0.00","0.14","OK"
"8kvyo","0.04","0.00","0.07","0.00","0.01","0.36","OK"
"8kvyr","0.63","0.03","0.00","0.03","0.00","0.05","OK"
"8kvzp","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kw03","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kw0f","0.16","0.00","0.01","0.00","0.01","0.03","Observation"
"8kw0n","0.83","0.17","0.00","0.00","0.00","0.00","OK"
"8kw15","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kw19","0.05","0.01","0.07","0.00","0.00","0.45","OK"
"8kw1q","0.71","0.00","0.00","0.00","0.00","0.00","OK"
"8kw28","0.50","0.00","0.00","0.00","0.00","0.00","OK"
"8kw2n","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kw39","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kw3g","0.00","0.00","0.10","0.00","0.00","0.75","OK"
"8kw4u","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kw4v","0.00","0.00","0.02","0.07","0.00","0.00","Fraud"
"8kw4x","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8kw4z","0.73","0.00","0.06","0.00","0.00","0.00","OK"
"8kw53","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kw5p","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kw5u","0.00","0.00","0.00","0.00","0.00","0.00","Fraud"
"8kw6d","0.80","0.00","0.00","0.00","0.00","0.00","OK"
"8kw70","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kwzo","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kwzv","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kwzx","0.00","0.00","0.00","0.00","0.00","0.00","Fraud"
"8kwzy","0.02","0.00","0.70","0.05","0.00","0.00","OK"
"8kx0a","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx0h","0.00","0.00","0.00","0.13","0.00","0.00","OK"
"8kx0o","0.29","0.01","0.51","0.01","0.00","0.05","OK"
"8kx0y","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx17","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx19","0.00","0.00","0.00","0.00","0.00","0.92","OK"
"8kx1q","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kx1z","1.00","0.00","0.00","0.00","0.00","0.00","Observation"
"8kx21","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kx25","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx29","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx2a","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kx2d","0.01","0.00","0.45","0.00","0.12","0.07","Fraud"
"8kx2g","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx2r","0.71","0.00","0.00","0.00","0.00","0.00","OK"
"8kx2u","0.85","0.00","0.09","0.00","0.00","0.00","Fraud"
"8kx2w","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx31","0.00","0.00","0.00","0.00","0.00","0.98","OK"
"8kx33","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kx37","0.30","0.00","0.02","0.02","0.00","0.32","OK"
"8kx3a","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx3b","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx3c","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx3f","0.13","0.00","0.00","0.00","0.00","0.31","OK"
"8kx3i","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx3q","0.45","0.00","0.02","0.05","0.00","0.00","OK"
"8kx3r","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx47","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kx4j","0.33","0.00","0.00","0.00","0.00","0.00","OK"
"8kx5a","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kx5c","0.11","0.00","0.05","0.00","0.11","0.21","OK"
"8kx5g","0.00","0.00","0.00","0.00","0.04","0.04","OK"
"8kx5q","1.00","0.00","0.00","0.00","0.00","0.00","Observation"
"8kx6b","0.00","0.00","0.00","1.00","0.00","0.00","Observation"
"8kx86","1.00","0.00","0.00","0.00","0.00","0.00","Observation"
"8kxdu","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kxe3","0.00","0.00","0.00","0.00","0.00","0.25","OK"
"8kxee","0.00","0.02","0.01","0.00","0.00","0.92","OK"
"8kxef","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kxel","0.00","1.00","0.00","0.00","0.00","0.00","Fraud"
"8kxem","0.00","1.00","0.00","0.00","0.00","0.00","Fraud"
"8kxep","0.00","0.00","0.00","0.00","1.00","0.00","OK"
"8kxer","0.36","0.00","0.00","0.00","0.02","0.46","OK"
"8kxev","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxew","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kxez","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxf2","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kxf4","0.18","0.01","0.01","0.00","0.07","0.18","OK"
"8kxfb","0.01","0.00","0.27","0.01","0.08","0.36","OK"
"8kxfu","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxgk","0.00","0.00","0.00","0.00","0.33","0.00","OK"
"8kxgm","0.00","0.00","0.00","0.00","0.20","0.00","OK"
"8kxgs","0.85","0.00","0.00","0.00","0.00","0.00","Fraud"
"8kxgt","0.91","0.00","0.00","0.00","0.00","0.00","OK"
"8kxgu","0.00","0.00","0.01","0.00","0.00","0.97","OK"
"8kxgv","0.82","0.00","0.00","0.00","0.00","0.00","Fraud"
"8kxgy","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxhd","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8kxhn","0.05","0.00","0.05","0.00","0.05","0.20","OK"
"8kxhp","0.00","0.00","0.50","0.00","0.00","0.00","OK"
"8kxhq","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kxij","0.00","0.00","1.00","0.00","0.00","0.00","Fraud"
"8kxik","0.00","0.00","0.00","0.00","0.00","0.80","OK"
"8kxim","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxj4","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kxj8","0.00","0.00","0.18","0.00","0.00","0.00","OK"
"8kxjw","0.15","0.00","0.00","0.01","0.00","0.49","OK"
"8kxjy","0.48","0.02","0.04","0.00","0.00","0.23","OK"
"8kxkx","0.11","0.00","0.83","0.00","0.00","0.01","Observation"
"8kxl2","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8kxl3","0.00","0.00","0.81","0.00","0.00","0.01","Fraud"
"8kxla","0.01","0.00","0.06","0.00","0.00","0.65","OK"
"8kxlk","0.09","0.00","0.01","0.01","0.00","0.46","OK"
"8kxll","0.06","0.00","0.02","0.00","0.00","0.25","OK"
"8kxlo","0.00","0.00","0.02","0.00","0.00","0.40","OK"
"8kxlp","0.02","0.00","0.66","0.00","0.00","0.07","OK"
"8kxlq","0.27","0.04","0.06","0.01","0.01","0.23","OK"
"8kxlr","0.06","0.00","0.02","0.00","0.00","0.52","OK"
"8kxlt","0.00","0.00","0.97","0.00","0.00","0.01","OK"
"8kxlv","0.01","0.00","0.77","0.00","0.00","0.07","Fraud"
"8kxly","0.01","0.00","0.97","0.00","0.00","0.00","Fraud"
"8kxm0","0.00","0.00","0.00","0.00","0.17","0.00","OK"
"8kxm9","0.00","0.00","0.01","0.00","0.00","0.01","OK"
"8kxmh","0.28","0.14","0.23","0.01","0.01","0.00","Fraud"
"8kxml","0.00","0.00","0.00","0.00","0.20","0.00","OK"
"8kxmm","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxmo","0.00","0.00","0.00","0.08","0.00","0.08","OK"
"8kxn2","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kxn5","0.11","0.00","0.00","0.00","0.00","0.84","OK"
"8kxnk","0.78","0.00","0.00","0.00","0.00","0.00","OK"
"8kxnl","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kxnm","0.00","0.00","0.00","0.00","0.72","0.00","Fraud"
"8kxnn","0.00","0.00","0.00","0.00","0.82","0.00","Observation"
"8kxnw","0.00","0.00","0.22","0.00","0.01","0.68","OK"
"8kxo5","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxoj","1.00","0.00","0.00","0.00","0.00","0.00","Observation"
"8kxom","0.49","0.00","0.03","0.00","0.00","0.22","OK"
"8kxor","0.17","0.00","0.08","0.00","0.00","0.00","OK"
"8kxos","0.00","0.00","0.33","0.00","0.00","0.00","OK"
"8kxox","0.82","0.00","0.00","0.00","0.00","0.00","OK"
"8kxoy","0.00","0.00","0.10","0.50","0.00","0.00","Fraud"
"8kxp5","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kxpa","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxpd","0.53","0.00","0.03","0.00","0.00","0.03","OK"
"8kxpq","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxpv","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8kxq6","0.00","0.00","0.02","0.00","0.00","0.61","OK"
"8kxqd","0.00","0.00","0.00","1.00","0.00","0.00","OK"
"8kxqf","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8kxqj","0.79","0.00","0.02","0.00","0.00","0.00","OK"
"8kxqk","0.15","0.08","0.61","0.01","0.01","0.01","Observation"
"8kxqm","0.04","0.00","0.96","0.00","0.00","0.00","OK"
"8kxqw","0.15","0.02","0.01","0.01","0.00","0.06","OK"
"8kxr9","0.03","0.00","0.01","0.00","0.01","0.15","Observation"
"8kxrb","0.00","0.00","0.00","0.04","0.00","0.00","Observation"
"8kxrc","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxre","0.00","0.00","0.00","0.00","0.01","0.04","Observation"
"8kxri","0.00","0.00","0.04","0.00","0.06","0.82","OK"
"8kxrj","0.00","0.00","0.00","0.00","0.00","0.97","OK"
"8kxrs","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8kxtp","0.00","0.00","0.86","0.00","0.00","0.00","OK"
"8kxvk","0.01","0.00","0.01","0.01","0.02","0.13","OK"
"8kxxf","0.00","0.05","0.00","0.11","0.00","0.00","OK"
"8kxzn","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8kxzu","0.01","0.01","0.02","0.01","0.01","0.75","OK"
"8ky0g","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ky0o","0.25","0.00","0.00","0.00","0.00","0.50","OK"
"8ky15","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ky18","1.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ky1v","0.10","0.00","0.00","0.00","0.10","0.10","OK"
"8ky22","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ky2b","0.00","0.00","0.00","0.00","0.00","0.67","OK"
"8ky2f","0.00","0.00","0.00","0.00","0.00","0.29","OK"
"8ky2l","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8ky2n","0.00","0.00","0.00","0.00","0.00","0.50","OK"
"8ky46","0.01","0.00","0.01","0.00","0.00","0.52","OK"
"8ky4j","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ky4k","0.00","0.00","0.00","0.04","0.00","0.61","OK"
"8ky4n","0.00","0.00","0.00","0.00","0.00","0.00","OK"
"8ky4r","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ky4x","0.00","0.00","1.00","0.00","0.00","0.00","OK"
"8ky50","0.00","0.00","0.00","0.00","0.00","1.00","OK"
"8ky5c","0.93","0.00","0.00","0.00","0.00","0.00","OK"
