"partnerid","AvgClickAtMorning","AvgClickAtAfternoon","AvgClickAtEvening","AvgClickAtNight","MaxClickAtMorning","MaxClickAtAfternoon","MaxClickAtEvening","MaxClickAtNight","SkewAtMorning","SkewAtAfternoon","SkewAtEvening","SkewAtNight","TimeatVarianceAtMorning","TimeatVarianceAtAfternoon","TimeatVarianceAtEvening","TimeatVarianceAtNight","status"
"8iu76","39.00","56.67","97.33","48.00","44","68","122","77","0.38","-0.20","-0.70","0.68","43.56","96.89","1074.89","424.67","Observation"
"8iu77",\N,\N,\N,"7.00",\N,\N,\N,"12",\N,\N,\N,"0.38",\N,\N,\N,"14.00","OK"
"8iu7b",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8iu7d","63.33","84.33","128.00","75.67","85","124","161","91","-0.40","0.49","-0.57","-0.48","662.00","846.89","1206.00","230.22","OK"
"8iu7w","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iu82","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8iua3",\N,"2.00","2.00","7.00",\N,"4","3","8",\N,"0.71","0.00","0.00",\N,"2.00","0.67","1.00","OK"
"8iuan","401.67","549.67","580.33","791.00","450","560","598","867","0.10","0.31","-0.66","-0.32","1080.22","61.56","436.22","4760.67","Observation"
"8iuav","2.00",\N,"2.00","1.00","3",\N,"3","1","0.00",\N,"0.00",\N,"1.00",\N,"1.00","0.00","OK"
"8iub1","1.00","1.00","2.00",\N,"1","1","2",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8iucx","1.00","2.50","1.50","3.00","1","4","2","3",\N,"0.00","0.00",\N,"0.00","2.25","0.25","0.00","OK"
"8iufj","1.00","9.00","6.00","9.00","1","11","6","9",\N,"0.00",\N,\N,"0.00","4.00","0.00","0.00","OK"
"8iufr",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iufs","1.33","2.67","6.33","6.67","2","3","8","9","0.71","-0.71","-0.71","-0.24","2.00","0.22","5.56","4.22","OK"
"8iufv",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iugo",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iuhr",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iui3",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iuia","331.00","494.67","679.67","941.67","368","558","697","985","0.31","0.66","-0.55","0.34","1101.56","2038.22","320.89","1069.56","OK"
"8iuip",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iujq","1.00",\N,"2.50",\N,"1",\N,"4",\N,\N,\N,"0.00",\N,"0.00",\N,"2.25",\N,"OK"
"8iujx","6.33","12.67","27.00","26.67","11","19","32","33","0.53","-0.50","-0.32","0.20","12.67","40.22","20.67","24.22","OK"
"8iukd",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8iuls","1.67","2.00","2.00","1.67","3","2","2","2","0.71",\N,\N,"-0.71","0.89","0.00","0.00","0.22","OK"
"8ium6","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iumc","1.00","2.33","4.33","6.33","1","4","8","10",\N,"0.38","0.17","-0.57","0.00","1.56","8.22","14.89","OK"
"8iume","31.67","35.33","40.67","73.00","41","45","46","99","-0.06","0.61","-0.65","0.22","118.22","48.22","38.22","404.67","OK"
"8iumx","1.00","1.00","2.50",\N,"1","1","4",\N,\N,\N,"0.00",\N,"0.00","0.00","2.25",\N,"OK"
"8iun9","46.00","65.33","72.33","84.00","53","70","82","106","0.00","-0.24","0.61","0.26","40.22","16.89","48.22","284.67","OK"
"8iuna",\N,\N,\N,"2.50",\N,\N,\N,"3",\N,\N,\N,"0.00","1.00",\N,\N,"0.25","OK"
"8iunk",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8iuo8","147.33","169.00","179.67","170.33","169","179","203","180","-0.49","0.19","0.46","-0.12","662.89","60.67","296.22","66.89","OK"
"8iuok","7.00","5.67","4.00","3.67","14","7","5","7","0.69","-0.71","0.00","0.71","24.67","3.56","0.67","5.56","OK"
"8iuqb","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8iuqh","3.00","2.33","3.00","1.50","3","3","4","2",\N,"-0.71","0.00","0.00","0.00","0.89","0.67","0.25","OK"
"8iuqk","151.33","174.00","179.00","169.00","166","199","197","173","-0.69","0.45","0.52","-0.69","473.56","340.67","172.67","24.67","OK"
"8iuqp",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iuqv",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iurr","3.00","3.00",\N,"1.00","3","3",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8iuuw",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8iuv4","1.00","2.00","2.00","2.00","1","3","2","4",\N,"0.00",\N,"0.71","0.00","1.00","0.00","2.00","OK"
"8iuv6","6.50","6.00","7.00","8.33","8","8","9","11","0.00","0.00","0.00","0.24","2.25","2.67","2.67","4.22","OK"
"8iuv8","1.00",\N,"3.50","2.67","1",\N,"4","5",\N,\N,"0.00","0.53","0.00",\N,"0.25","2.89","OK"
"8iuv9",\N,\N,"8.50","14.50",\N,\N,"15","26",\N,\N,"0.00","0.00",\N,\N,"42.25","132.25","OK"
"8iuva","1.50","1.50","4.33","2.00","2","2","5","3","0.00","0.00","0.71","0.00","0.25","0.25","0.22","0.67","OK"
"8iuwa","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iuxg",\N,\N,"1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25",\N,"OK"
"8iuxk","2.00","2.00",\N,\N,"2","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8iuxq","3.50","3.33","6.33","6.67","5","6","10","10","0.00","0.24","0.63","0.38","2.89","4.22","6.89","6.22","OK"
"8iuy6",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iuyv","1.50","1.00","7.67","12.33","2","1","19","22","0.00",\N,"0.71","-0.28","0.25","0.00","64.22","74.89","OK"
"8iv07",\N,"3.00","1.00","1.00",\N,"3","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8iv0i",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iv0s",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iv0x","4.50","8.67","7.67","8.67","5","14","15","12","0.00","-0.11","0.63","-0.53","14.00","20.22","27.56","11.56","OK"
"8iv1g",\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8iv1m","1.00","2.00","1.00","1.00","1","2","1","1",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8iv1x","4.00","2.67","3.33","7.67","7","3","6","12","0.00","-0.71","0.24","-0.14","9.00","0.22","4.22","13.56","OK"
"8iv2t",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iv3o",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8iv48",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iv4d",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iv4h","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8iv4j","6.00","8.00","20.00","13.33","8","9","29","15","-0.71","0.00","0.60","-0.53","8.00","0.67","42.00","2.89","OK"
"8iv58",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iv5f",\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8iv5p",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iv65","2.00","2.00","4.00","4.50","3","3","7","6","0.00","0.00","0.00","0.00","1.00","0.67","9.00","2.25","OK"
"8iv6j",\N,"1.50","1.67","2.33",\N,"2","2","4",\N,"0.00","-0.71","0.38","0.00","0.25","0.22","1.56","OK"
"8iv7e","17.33","21.67","42.33","38.33","23","31","51","54","0.45","0.14","0.07","-0.08","26.00","54.22","48.22","170.89","OK"
"8iv7j","49.33","49.33","48.33","91.67","55","58","67","116","0.67","0.29","0.70","-0.17","122.89","43.56","174.89","436.22","OK"
"8iv8i",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iv9n","87.67","90.67","105.00","93.33","94","116","126","97","-0.09","-0.02","0.60","-0.68","33.56","433.56","228.67","20.22","OK"
"8ivbf",\N,"14.00","47.33",\N,\N,"14","117",\N,\N,\N,"0.66",\N,\N,"0.00","2464.22",\N,"Observation"
"8ivbn","9.67","16.67","25.67","34.00","14","21","27","45","0.29","0.29","0.71","0.70","29.56","10.89","0.89","60.67","OK"
"8ivbx",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ivcn","1.00",\N,"1.00","1.00","1",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ivdi","5.67","9.33","8.67","14.67","8","16","12","18","0.53","0.38","0.38","-0.17","2.89","24.89","6.22","8.22","OK"
"8ivdx","1.50","2.00","1.00","3.00","2","2","1","3","0.00",\N,\N,\N,"0.25","0.00","0.00","0.00","OK"
"8ive3",\N,"1.00","1.00","2.67",\N,"1","1","3",\N,\N,\N,"-0.71",\N,"0.00","0.00","0.22","OK"
"8ive5",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ivea","3.67","2.00","1.67","6.67","6","3","3","14","-0.24","0.00","0.71","0.43","4.22","0.67","0.89","29.56","OK"
"8iveg","1.33","2.33","2.50","3.50","2","3","4","4","0.71","0.71","0.00","0.00","0.22","0.22","2.25","0.25","OK"
"8ivf6","1.67","5.00","3.67","6.33","3","10","6","11","0.71","0.38","0.53","0.53","0.89","14.00","2.89","11.56","OK"
"8ivfj","1.00",\N,"1.00","1.00","1",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ivfk","132.00","176.00","215.67","219.33","147","211","224","227","-0.64","0.64","-0.07","-0.34","150.89","626.00","48.22","49.56","OK"
"8ivge",\N,\N,"1.00","2.00",\N,\N,"1","3",\N,\N,\N,"0.00","0.00",\N,"0.00","0.67","OK"
"8ivhg",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ivhr","11.67","12.33","12.00","13.67","17","14","23","23","0.57","0.38","0.63","-0.06","14.89","1.56","62.00","60.22","OK"
"8ivir","513.33","284.33","279.00","1171.00","576","298","286","1223","0.43","0.70","-0.71","0.71","114.00","93.56","98.00","1352.00","OK"
"8iviz",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8ivj4",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ivjv","151.67","245.67","342.00","286.33","171","278","355","320","0.54","0.50","-0.57","0.56","368.67","560.22","188.67","594.89","OK"
"8ivkm",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ivkn","71.00","69.00","83.67","101.00","76","81","99","124","-0.69","0.60","-0.04","0.17","38.89","74.67","160.22","324.67","OK"
"8ivlh","269.67","360.67","365.00","409.00","276","394","454","445","-0.33","-0.53","0.37","0.05","54.89","1155.56","4464.67","840.67","Fraud"
"8ivlp","9.50","37.00","34.00","8.67","18","37","96","16","0.00",\N,"0.71","0.17","72.25","0.00","1922.67","32.89","Observation"
"8ivm9",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ivmk",\N,"2.33","3.33","2.33",\N,"3","4","3",\N,"0.71","0.71","0.71",\N,"0.22","0.22","0.22","OK"
"8ivnj",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ivnk","1.00",\N,\N,"2.50","1",\N,\N,"3",\N,\N,\N,"0.00","0.00",\N,\N,"0.25","OK"
"8ivnx","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8ivny",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ivo7","5.67","13.67","13.67","12.67","9","16","16","15","0.38","-0.63","-0.71","-0.71","9.56","6.89","10.89","10.89","OK"
"8ivof","105.33","117.00","154.00","169.67","117","133","172","185","0.38","0.00","-0.35","-0.69","106.89","170.67","274.67","384.22","OK"
"8ivp6","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8ivpt",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8ivpv","35.67","47.00","54.33","44.33","40","60","69","50","-0.69","0.29","0.69","-0.43","68.22","98.00","108.22","29.56","OK"
"8ivql",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ivsv",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ivsx","11.67","32.00","31.67","28.67","16","43","34","32","0.65","0.17","-0.63","-0.71","16.89","74.00","6.89","22.22","OK"
"8ivti","2.00","3.00","2.67","3.67","3","5","3","6","0.00","0.00","-0.71","0.53","0.89","2.67","0.22","2.89","OK"
"8ivtm",\N,"1.00","1.00","1.50",\N,"1","1","2",\N,\N,\N,"0.00",\N,"0.00","0.00","0.25","OK"
"8ivtv","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ivwj","31.33","56.67","71.67","148.00","41","67","82","191","0.46","0.31","0.62","0.52","77.56","61.56","54.89","984.67","OK"
"8ivwr","3.50","4.00","1.00","1.67","6","4","1","3","0.00",\N,\N,"0.71","6.25","0.00","0.00","0.89","OK"
"8ivwv","1.00",\N,"2.00","1.00","1",\N,"2","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8ivxp","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ivy4","14.33","25.00","28.33","20.33","19","30","44","23","-0.49","0.67","0.41","0.24","27.56","12.67","136.22","4.22","OK"
"8ivy5",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ivyc","1.50","3.67","1.00","3.00","2","7","1","4","0.00","0.38",\N,"-0.71","0.25","6.22","0.00","2.00","OK"
"8ivyu",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iw0a",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iw0n","2.50","4.00","1.00","5.00","4","4","1","9","0.00",\N,\N,"0.00","2.25","0.00","0.00","16.00","OK"
"8iw0r",\N,"69.00","101.33","97.33",\N,"153","173","122",\N,"0.53","0.63","0.48","121.00","3744.00","2628.22","328.22","OK"
"8iw1f","1.00","3.00","2.67","3.00","1","3","4","3",\N,\N,"-0.38",\N,"0.00","0.00","1.56","0.00","OK"
"8iw1v",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8iw21",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8iw29","3.00","2.00","2.50","3.00","3","2","4","3",\N,\N,"0.00",\N,"1.00","0.00","2.25","0.00","OK"
"8iw31","1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8iw3u",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iw46","1.00","2.33","2.00","2.00","1","5","2","2",\N,"0.71",\N,\N,"0.00","3.56","0.00","0.00","OK"
"8iw4a","1.00","1.00","1.00","2.00","1","1","1","2",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8iw55",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iw5p","6.00","1.00","1.00","1.33","6","1","1","2",\N,\N,\N,"0.71","6.25","0.00","0.00","0.22","OK"
"8iw5r",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iw6k",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iw6v",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iw7e","2.50","3.00","2.50","5.00","4","3","4","6","0.00",\N,"0.00","-0.71","2.25","0.00","2.25","2.00","OK"
"8iw7i","2.00","2.33","1.00","2.67","2","3","1","4",\N,"0.71",\N,"0.71","0.00","0.22","0.00","0.89","OK"
"8iw84","7.50","6.50","7.50","6.00","8","7","8","6","0.00","0.00","0.00",\N,"1.00","0.25","0.25","0.00","OK"
"8iw9s","2.67","1.50","2.50","17.33","5","2","4","29","0.53","0.00","0.00","0.38","3.56","0.25","2.25","76.22","OK"
"8iwaa",\N,"1.50",\N,"1.00",\N,"2",\N,"1",\N,"0.00",\N,\N,\N,"0.25",\N,"0.00","OK"
"8iwac",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iwag","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iwak",\N,"2.00","1.50",\N,\N,"2","2",\N,\N,\N,"0.00",\N,\N,"0.00","0.25",\N,"OK"
"8iwau",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iwav",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8iwbt","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8iwe6","1.00","2.00","2.00","2.67","1","2","3","4",\N,\N,"0.00","-0.38","0.00","0.00","1.00","1.56","OK"
"8iweh",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iwf2","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iwfs","2.00","1.33","1.50","3.67","2","2","2","5",\N,"0.71","0.00","-0.71","0.25","0.22","0.25","3.56","OK"
"8iwg3","3.50","14.00","5.50","7.50","6","14","9","14","0.00",\N,"0.00","0.00","9.00","0.00","12.25","42.25","OK"
"8iwh3","3.00","2.00","1.00","1.67","3","2","1","2",\N,\N,\N,"-0.71","0.00","0.00","0.00","0.22","OK"
"8iwhf","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8iwhh",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iwhi","7.33","9.00","7.33","7.67","12","14","8","14","0.71","0.67","-0.71","0.49","14.00","12.67","0.89","21.56","OK"
"8iwid","495.00","491.33","425.00","899.33","585","528","467","912","0.42","-0.69","-0.20","-0.69","4160.22","2144.89","1332.67","250.89","OK"
"8iwii","7.00","4.50","2.33","10.67","7","5","4","19",\N,"0.00","0.38","0.58","14.22","0.25","1.56","36.22","OK"
"8iwj3",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8iwjs","1.00","1.67","2.67","5.33","1","3","4","6",\N,"0.71","0.71","-0.71","0.25","0.89","0.89","0.89","OK"
"8iwky",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8iwl4","11.67","28.67","24.67","17.33","16","34","29","22","0.29","0.57","-0.62","-0.63","13.56","14.89","22.89","27.56","OK"
"8iwl5","3.00","2.67","5.00","4.50","3","5","8","5",\N,"0.53","-0.47","0.00","2.25","2.89","8.67","0.25","OK"
"8iwmb","237.33","194.00","194.33","300.00","297","217","249","347","0.30","-0.68","0.55","-0.65","3853.56","806.00","1574.89","2942.00","OK"
"8iwn7",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iwnh","1.00",\N,"2.00",\N,"1",\N,"2",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8iwo2","38.00","41.67","19.33","197.00","79","74","20","253","0.68","0.63","0.71","0.17","892.67","536.22","0.22","1920.67","OK"
"8iwos","20.50","28.00","2.00","31.50","40","28","2","61","0.00",\N,\N,"0.00","506.25","0.00","0.00","870.25","Fraud"
"8iwp2","26.00","34.33","23.33","63.33","32","35","26","74","0.60","-0.71","-0.65","0.57","4.67","0.89","9.56","59.56","Fraud"
"8iwp3","79.33","52.00","56.33","73.33","120","71","65","80","0.64","0.64","-0.14","-0.17","814.89","184.67","54.22","32.89","OK"
"8iwpy",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iwq4","2.33","5.00","7.33","3.67","5","6","10","6","0.71","0.00","-0.71","0.53","4.67","0.67","14.22","2.89","OK"
"8iwq6",\N,"1.00","2.00",\N,\N,"1","3",\N,\N,\N,"0.00",\N,\N,"0.00","1.00",\N,"OK"
"8iwqm",\N,"1.00","1.50","4.00",\N,"1","2","4",\N,\N,"0.00",\N,\N,"0.00","0.25","0.00","OK"
"8iwqv",\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iwrl","2.50","3.67","8.00","8.67","4","5","15","12","0.00","-0.71","0.27","-0.17","2.25","3.56","28.67","8.22","OK"
"8iwrx","1.67","4.67","5.67","12.00","3","6","8","17","0.71","-0.71","-0.24","0.67","0.67","3.56","4.22","12.67","OK"
"8iws2","1.00","2.00","2.00","1.50","1","2","2","2",\N,\N,\N,"0.00","0.00","0.00","0.00","0.25","OK"
"8iws4","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8iws7","1.50","1.00","2.00","3.67","2","1","4","5","0.00",\N,"0.71","0.71","0.25","0.00","2.00","0.89","OK"
"8iwsa",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iwsc","2.00","1.67","2.50","3.00","3","3","3","5","0.00","0.71","0.00","0.00","1.00","0.89","0.25","4.00","OK"
"8iwu7","13.33","37.00","40.67","63.00","19","43","42","76","-0.66","0.71","-0.38","0.44","43.56","18.00","1.56","92.67","OK"
"8iwug","2.00","2.00","2.67","4.67","2","2","4","5",\N,\N,"0.71","-0.71","1.00","0.00","0.89","0.22","OK"
"8iwv8","8.00","5.00",\N,"10.67","8","5",\N,"18",\N,\N,\N,"0.63","0.00","0.00",\N,"27.56","OK"
"8iwvi",\N,\N,\N,"3.00",\N,\N,\N,"3",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8iwvl","9.33","15.33","15.33","20.00","11","18","18","24","0.38","0.24","-0.71","0.47","1.56","4.22","14.22","8.67","OK"
"8iwx5","2.00","2.67","2.67","3.67","3","6","6","6","0.00","0.71","0.71","0.53","1.56","5.56","5.56","2.89","OK"
"8iwxs",\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8iwxv","3.00","1.00","1.00","3.67","5","1","1","7","0.00",\N,\N,"0.71","4.67","0.00","0.00","5.56","OK"
"8iwy8","113.00","184.33","224.33","223.67","119","215","248","253","0.32","-0.30","-0.59","-0.67","13.56","764.22","648.22","1246.89","OK"
"8iwz0",\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8ix09","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ix0c",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8ix2h","29.67","38.33","44.67","63.33","38","48","58","77","-0.07","-0.41","0.68","0.57","153.56","84.22","89.56","97.56","OK"
"8ix3h","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8ix6h",\N,"1.00","1.50","1.33",\N,"1","2","2",\N,\N,"0.00","0.71","0.00","0.00","0.25","0.22","OK"
"8ix6p","109.67","96.67","93.67","103.00","121","106","104","119","-0.43","0.66","-0.35","0.47","104.00","44.22","90.89","138.67","Fraud"
"8ix86",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8ix89",\N,"1.00",\N,"3.00",\N,"1",\N,"3",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8ixdk","1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25",\N,\N,\N,"OK"
"8ixgd","6.33","5.33","11.00","11.33","8","6","13","14","-0.53","0.71","-0.71","0.24","14.00","0.22","8.00","4.22","OK"
"8ixgl","1.00","2.00","1.50","2.50","1","3","2","3",\N,"0.00","0.00","0.00","0.00","1.00","0.25","0.25","OK"
"8ixl3","4.00","4.00","2.00","1.00","6","6","2","1","0.00","0.00",\N,\N,"4.00","2.67","0.00","0.00","OK"
"8ixly","1.50","1.00","3.00","1.00","2","1","3","1","0.00",\N,\N,\N,"1.00","0.00","0.00","0.00","OK"
"8ixlz","5.67","5.67","9.00","14.33","10","8","12","18","0.65","-0.24","0.00","-0.29","14.89","4.22","9.00","10.89","OK"
"8ixoq","28.00","35.00","48.33","38.67","31","44","53","41","-0.47","-0.19","0.14","-0.24","14.00","60.67","13.56","4.22","OK"
