"partnerid","AvgClickAtMorning","AvgClickAtAfternoon","AvgClickAtEvening","AvgClickAtNight","MaxClickAtMorning","MaxClickAtAfternoon","MaxClickAtEvening","MaxClickAtNight","SkewAtMorning","SkewAtAfternoon","SkewAtEvening","SkewAtNight","TimeatVarianceAtMorning","TimeatVarianceAtAfternoon","TimeatVarianceAtEvening","TimeatVarianceAtNight","status"
"8izaq","2.00","8.00",\N,\N,"2","8",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8izar",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8izau","9.33","6.67","7.33","2.00","13","9","9","3","0.63","-0.24","0.38","0.00","6.89","4.22","1.56","0.67","OK"
"8izav","2.50","1.67","6.00","3.67","3","3","7","5","0.00","0.71","0.00","-0.38","0.25","0.89","0.67","1.56","OK"
"8izaw","69.33","170.67","75.00","57.00","117","420","114","102","-0.50","0.64","-0.63","-0.29","3000.67","31766.22","1908.67","1632.67","Fraud"
"8izbp","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8izbt","2.33","3.00","4.33","9.33","4","5","6","12","0.38","0.00","-0.53","0.71","0.89","2.67","2.89","3.56","OK"
"8ize1",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8izgi","1.50","2.00","2.67","1.00","2","2","4","1","0.00",\N,"0.71",\N,"0.25","0.00","0.89","0.00","OK"
"8izjs",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8izkp",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8izlr","1.00",\N,\N,"3.50","1",\N,\N,"4",\N,\N,\N,"0.00","0.00",\N,\N,"0.25","OK"
"8iznj","95.67","188.00","198.33","171.33","101","189","201","204","-0.38","0.00","-0.38","0.69","86.22","0.67","6.22","536.22","OK"
"8izot",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8izpa","18.33","41.33","35.67","55.33","30","47","38","68","0.64","-0.58","-0.71","-0.43","72.00","36.22","10.89","146.89","OK"
"8izsa",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8izt5","16.67","16.33","28.67","51.00","23","24","39","58","-0.09","0.56","0.70","-0.63","40.22","30.89","53.56","62.00","Observation"
"8izt6","1.00",\N,"3.00","1.00","1",\N,"3","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8iztc","18.33","40.67","31.67","41.33","23","61","50","44","-0.24","0.59","0.56","-0.38","18.00","214.89","176.22","6.22","OK"
"8iztd",\N,\N,\N,"1.50",\N,\N,\N,"2",\N,\N,\N,"0.00",\N,\N,\N,"0.25","OK"
"8izth",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8iztj","2.33","4.00","4.67","11.00","3","5","9","13","0.71","0.00","0.29","0.00","0.67","0.67","10.89","2.67","OK"
"8izts",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8izu7",\N,"1.00",\N,"2.00",\N,"1",\N,"2",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8izv8","5.50","1.00",\N,"1.00","7","1",\N,"1","0.00",\N,\N,\N,"2.25","0.00",\N,"0.00","OK"
"8izwe","67.67","131.33","66.67","82.00","71","148","79","98","0.38","-0.66","0.10","0.57","4.22","379.56","96.22","134.00","Observation"
"8izxe","1.50","5.00",\N,"5.00","2","7",\N,"5","0.00","0.00",\N,\N,"0.22","4.00",\N,"0.00","OK"
"8izxr","7.00","3.33","7.00","4.33","7","6","7","6",\N,"0.24",\N,"-0.53","0.00","4.22","0.00","2.89","OK"
"8izzv","1.00","2.00","3.50","3.00","1","2","6","5",\N,\N,"0.00","0.00","0.00","0.00","6.25","4.00","OK"
"8j00e","2.00","1.33","2.00","4.33","4","2","4","7","0.71","0.71","0.71","0.24","1.56","0.22","2.00","4.22","OK"
"8j01d","3.33","1.33",\N,"4.00","7","2",\N,"8","0.63","0.71",\N,"0.71","6.89","0.22",\N,"8.00","OK"
"8j029","1.00","1.00","1.50","2.00","1","1","2","3",\N,\N,"0.00","0.00","0.00","0.00","0.25","1.00","OK"
"8j07i","5.33","16.00","16.67","13.67","8","21","17","20","0.24","0.38","-0.71","0.68","6.22","14.00","0.22","20.22","OK"
"8j07s","2.00","5.33","8.00","12.00","2","7","11","19",\N,"-0.71","-0.47","0.53","0.89","5.56","8.67","26.00","OK"
"8j085",\N,"1.50","2.67","1.50",\N,"2","4","2",\N,"0.00","-0.38","0.00","0.00","0.25","1.56","0.25","OK"
"8j08y","264.00","281.33","323.33","816.00","417","373","366","1466","0.59","0.17","-0.68","0.56","15068.67","5138.89","2782.89","221666.67","OK"
"8j096","1.00","2.00","3.50","1.33","1","2","5","2",\N,\N,"0.00","0.71","0.00","0.00","2.25","0.22","OK"
"8j09p","1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8j0a9","2.33","4.00","5.00","3.33","3","4","5","4","0.71",\N,\N,"-0.71","0.67","0.00","0.00","0.89","OK"
"8j0ao","3.00","1.00","1.33","3.33","3","1","2","5",\N,\N,"0.71","0.38","0.00","0.00","0.22","1.56","OK"
"8j0b4","57.00","70.67","89.33","136.67","100","88","123","187","0.70","-0.64","-0.09","0.47","1942.89","390.89","794.89","1370.89","OK"
"8j0b5","51.33","59.00","74.67","117.67","89","91","84","138","0.70","0.64","0.66","-0.60","1028.22","522.67","44.22","486.89","OK"
"8j0bs","13.67","21.33","17.67","43.33","38","58","41","103","0.71","0.69","0.64","0.68","411.56","674.89","278.22","1793.56","OK"
"8j0bz",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8j0da","1.00","4.00","4.00","3.00","1","5","4","5",\N,"0.00",\N,"0.00","0.00","1.00","0.00","2.67","OK"
"8j0dl",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j0eq","3.50","6.67","4.00","4.67","6","9","4","6","0.00","-0.63",\N,"-0.38","9.00","6.89","0.00","1.56","OK"
"8j0fj","35.33","80.33","89.67","81.00","46","83","92","93","0.67","-0.38","0.53","0.60","98.00","6.22","2.89","74.67","OK"
"8j0g9","10.33","27.67","16.67","40.67","21","41","23","64","0.57","0.38","0.49","-0.41","50.89","99.56","21.56","488.22","Fraud"
"8j0gm",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8j0h6",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8j0hb","15.67","20.67","25.67","37.67","23","24","35","39","-0.08","0.38","0.53","-0.38","11.56","6.22","46.22","1.56","OK"
"8j0j9","2.00","2.00","5.33","5.33","3","3","8","6","0.00","0.00","0.24","0.71","1.56","0.67","4.22","0.22","OK"
"8j0mk","3.00","4.33","2.50","4.67","3","6","3","9",\N,"0.38","0.00","0.65","0.00","1.56","0.25","9.56","OK"
"8j0mw","2.67","3.67","2.67","4.67","5","5","4","6","0.53","0.71","-0.38","0.71","2.67","0.89","1.56","0.89","OK"
"8j0n4","10.33","20.67","27.00","12.33","13","34","43","17","-0.71","0.62","0.57","0.53","12.67","91.56","134.00","11.56","OK"
"8j0ov","24.67","29.00","35.00","19.67","26","35","38","26","0.71","0.00","-0.47","0.68","0.89","24.00","8.67","20.22","OK"
"8j0oz",\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j0qc","21.67","31.33","42.33","26.00","40","50","80","45","0.63","0.53","0.71","0.70","172.22","184.89","709.56","180.67","OK"
"8j0su","1.00","3.00","1.00","4.00","1","3","1","4",\N,\N,\N,\N,"0.00","0.00","0.00","0.00","OK"
"8j0tb","1.00","2.00","1.00",\N,"1","2","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00",\N,"OK"
"8j0tg","5.00","16.50","7.00","22.33","6","22","11","58","0.00","0.00","0.00","0.71","9.00","30.25","16.00","636.22","OK"
"8j0vw",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j0w1","206.33","235.67","386.67","241.67","273","295","418","257","0.70","0.63","0.10","-0.62","2164.22","1802.89","621.56","288.22","OK"
"8j0wb","1.00","1.00","3.00","6.00","1","1","3","8",\N,\N,\N,"0.00","0.89","0.00","0.00","2.67","OK"
"8j0ww","11.00","18.67","21.00","17.67","15","22","23","18","0.71","-0.71","0.00","-0.71","2.67","22.22","2.67","0.22","OK"
"8j0x3","48.00","51.00","61.33","72.33","50","63","78","75","-0.60","0.68","0.69","0.24","6.22","72.67","139.56","4.22","OK"
"8j0x9","210.33","398.67","423.00","459.33","232","426","483","504","0.21","-0.21","0.55","-0.39","392.00","566.22","1896.00","1768.22","Observation"
"8j0xf","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8j0xj",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8j0z9",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8j10c","367.00","422.00","465.67","829.00","391","470","470","843","0.64","0.36","0.65","0.62","509.56","1302.00","9.56","100.67","OK"
"8j11k","1.00","1.00","2.00","1.67","1","1","3","2",\N,\N,"0.00","-0.71","0.00","0.00","1.00","0.22","OK"
"8j121","2.33","1.50","2.50","4.00","3","2","3","6","-0.71","0.00","0.00","-0.60","2.89","0.25","0.25","4.67","OK"
"8j12n","5.50","10.33","10.67","5.50","7","14","11","6","0.00","0.63","-0.71","0.00","1.00","6.89","0.22","0.25","OK"
"8j15b","2.00","2.33","1.50","4.33","3","4","2","6","0.00","0.38","0.00","0.38","2.25","1.56","0.25","1.56","OK"
"8j16m",\N,"5.00","1.00",\N,\N,"5","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,"OK"
"8j16r","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8j18g","1.00",\N,"2.00","1.33","1",\N,"3","2",\N,\N,"0.00","0.71","0.00",\N,"1.00","0.22","OK"
"8j197","1.00",\N,"1.00","1.00","1",\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8j19d","5.33","9.33","7.33","16.00","8","12","8","19","0.71","0.24","0.71","0.00","4.67","4.22","0.22","6.00","OK"
"8j19f","179.00","188.67","162.67","160.67","200","230","166","178","0.09","0.70","-0.67","-0.62","822.89","856.89","16.22","366.22","OK"
"8j19x","685.00","697.33","684.00","1009.33","756","721","704","1111","0.63","-0.46","0.00","0.64","5418.67","533.56","266.67","5272.22","OK"
"8j1a0","2.67","3.50","3.33","8.33","4","4","4","15","-0.38","0.00","0.71","0.62","4.22","0.25","0.22","22.89","OK"
"8j1a1","53.00","53.00","59.00","68.33","85","67","95","73","0.61","-0.66","0.52","-0.24","548.67","268.67","690.67","16.89","OK"
"8j1a2","17.67","39.00","36.67","65.67","23","49","49","110","0.71","-0.60","-0.71","0.53","50.67","116.67","280.22","1042.89","OK"
"8j1a3","1.00","2.00","2.00","3.67","1","2","3","7",\N,\N,"0.00","0.38","0.00","0.00","1.00","6.22","OK"
"8j1a6","4.00","1.00","5.00","3.33","4","1","8","4",\N,\N,"0.00","0.71","0.00","0.00","9.00","0.22","OK"
"8j1a7","4.00","2.00","1.33","3.67","5","3","2","5","0.00","0.00","0.71","-0.38","2.67","1.00","0.22","1.56","OK"
"8j1aj","90.67","147.00","153.67","222.33","94","159","184","248","0.71","0.16","0.70","0.53","4.22","88.67","461.56","349.56","OK"
"8j1f9","2.50","3.50","1.00","2.33","4","4","1","4","0.00","0.00",\N,"0.38","1.56","0.25","0.00","1.56","OK"
"8j1fp",\N,"2.00",\N,"1.00",\N,"2",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8j1h7",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8j1j6",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8j1lc","4.33","11.67","12.00","26.67","6","15","19","42","-0.53","-0.17","0.53","0.33","2.89","8.22","26.00","134.22","OK"
"8j1od","92.67","173.33","177.00","213.67","98","208","199","232","-0.38","-0.23","0.43","0.48","8.22","923.56","266.00","181.56","OK"
"8j1ok",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8j1pb","4.33","11.00","10.00","13.67","7","14","13","17","0.71","-0.67","0.00","0.38","2.67","12.67","6.00","6.22","OK"
"8j1pd","140.00","174.33","217.33","235.00","177","201","239","258","0.70","-0.46","-0.40","-0.65","1611.56","678.22","416.22","698.00","OK"
"8j1q5",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j1qf",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8j1rc",\N,"2.00","2.00","1.00",\N,"2","2","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8j1se",\N,"1.00","2.00","1.00",\N,"1","3","1",\N,\N,"0.00",\N,\N,"0.00","1.00","0.00","OK"
"8j1so","2.33","3.67","5.00","10.33","5","5","10","13","0.71","-0.38","0.67","-0.71","4.67","1.56","12.67","14.22","OK"
"8j1sp","3.67","4.00","4.00","6.67","8","7","5","9","0.65","0.60","0.00","0.53","12.67","4.67","1.00","2.89","OK"
"8j1sw",\N,\N,"16.00","4.00",\N,\N,"23","5",\N,\N,"0.00","0.00",\N,\N,"49.00","1.00","OK"
"8j1t4","12.67","44.67","38.67","38.67","15","53","45","41","-0.24","0.58","0.68","0.53","1.56","36.22","20.22","2.89","OK"
"8j1td",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8j1ti","739.67","1322.67","1574.00","1344.33","743","1344","1623","1401","-0.67","0.33","0.63","0.56","456.22","260.22","1228.67","1686.22","OK"
"8j1u4","1.00","1.67","2.00","4.33","1","3","4","7",\N,"0.71","0.71","-0.38","0.00","0.89","2.00","6.22","OK"
"8j1u5","4.67","4.00","8.67","3.33","8","6","11","5","0.38","0.71","-0.24","0.38","8.67","2.00","4.22","1.56","OK"
"8j1x0",\N,"4.00","1.33","1.00",\N,"6","2","1",\N,"0.00","0.71",\N,\N,"4.00","0.22","0.00","OK"
"8j1xv","1.67","1.00","2.00","1.67","2","1","3","3","-0.71",\N,"0.00","0.71","0.67","0.00","1.00","0.89","OK"
"8j1y6",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j20z","55.33","95.00","86.67","107.33","58","116","88","119","-0.65","0.00","0.71","0.38","3.56","294.00","0.89","76.22","OK"
"8j22j","2.67","6.33","2.00","1.00","3","8","4","1","-0.71","0.38","0.71",\N,"0.67","1.56","2.00","0.00","OK"
"8j22n",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j22t","1.00","3.00","2.00","1.00","1","4","2","1",\N,"0.00",\N,\N,"0.00","0.67","0.00","0.00","OK"
"8j23z",\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8j24h","1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8j26k","5.00","12.00","10.33","10.00","7","16","13","16","0.00","0.00","0.71","0.60","1.56","10.67","3.56","18.67","OK"
"8j279","2.00","5.67","3.33","4.67","3","7","4","5","0.00","-0.38","0.71","-0.71","2.25","1.56","0.22","0.22","OK"
"8j27p","1.00",\N,\N,"1.00","1",\N,\N,"1",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8j29y",\N,"2.00",\N,"1.00",\N,"3",\N,"1",\N,"0.00",\N,\N,\N,"0.67",\N,"0.00","OK"
"8j2b6","5.00","7.67","5.00","13.33","8","10","6","16","0.00","0.53","-0.71","-0.65","4.22","2.89","2.00","9.56","OK"
"8j2b9","3.33","4.67","5.00","13.67","6","6","7","15","0.71","-0.38","-0.60","-0.38","2.89","1.56","4.67","1.56","OK"
"8j2e0","437.33","762.67","947.00","1104.67","470","915","1196","1349","-0.70","0.38","0.50","0.68","1714.89","12982.89","33204.67","30129.56","OK"
"8j2e9","1.00","1.00",\N,"1.00","1","1",\N,"1",\N,\N,\N,\N,"0.00","0.00",\N,"0.00","OK"
"8j2er",\N,\N,"1.00","2.00",\N,\N,"1","2",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8j2f8","2.00","1.67","3.00","1.00","3","2","5","1","0.00","-0.71","0.00",\N,"1.00","0.22","4.00","0.00","OK"
"8j2hf","124.33","182.00","259.00","254.33","167","274","314","377","0.70","0.41","-0.63","0.71","898.67","4682.67","3794.00","7523.56","Observation"
"8j2i2","6.33","9.67","7.33","3.67","12","15","8","4","0.45","0.57","-0.71","-0.71","14.00","14.89","0.89","0.22","OK"
"8j2ix","22.33","62.00","21.67","63.33","33","66","35","65","0.42","-0.71","-0.46","0.38","37.56","32.00","169.56","1.56","Observation"
"8j2ki",\N,"1.00",\N,"2.00",\N,"1",\N,"2",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8j2li","133.33","324.33","473.00","363.33","201","546","606","809","-0.71","-0.02","-0.61","0.36","10964.67","33156.22","21266.00","112097.56","OK"
"8j2m4","266.33","491.67","527.67","510.00","291","555","583","559","0.26","-0.70","0.02","0.59","677.56","7286.22","2016.89","1248.67","Observation"
"8j2nt","4.67","6.00","11.00","7.00","7","10","14","10","0.53","0.00","0.60","-0.71","3.56","10.67","4.67","18.00","OK"
"8j2pr","2.00","5.00","5.67","11.33","3","7","8","15","0.00","0.00","0.53","0.63","0.22","2.67","2.89","6.89","OK"
"8j2qn",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8j2r9","3.33","7.67","4.00","5.67","7","11","5","9","0.63","-0.67","0.00","-0.17","9.56","16.22","0.67","8.22","OK"
"8j2s6","260.67","309.67","324.00","467.33","274","331","340","529","0.38","-0.38","-0.71","-0.51","496.89","398.22","480.67","3881.56","OK"
"8j2s7","580.33","975.67","1075.00","1123.00","593","1024","1128","1176","0.35","0.34","0.60","0.71","54.22","1328.22","1452.67","1404.67","OK"
"8j2td","17.00","27.33","22.67","27.33","23","33","28","33","0.60","-0.43","-0.38","0.45","22.22","29.56","24.89","17.56","OK"
"8j2to","2.00","3.00","2.50",\N,"2","3","4",\N,\N,\N,"0.00",\N,"0.00","0.00","2.25",\N,"OK"
"8j2tr",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,"0.00",\N,"0.00","0.00","OK"
"8j2uy","182.67","156.33","146.33","228.33","196","177","156","242","-0.38","0.40","-0.28","0.05","110.89","237.56","74.89","121.56","Fraud"
"8j2uz","1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00",\N,\N,"OK"
"8j2z5","1.67","3.67","1.33","1.33","2","6","2","2","-0.71","0.53","0.71","0.71","0.22","2.89","0.22","0.22","OK"
"8j307","1.50","2.00","1.67","2.50","2","3","2","4","0.00","0.00","-0.71","0.00","0.25","0.67","0.22","2.25","OK"
"8j30b","2.00","1.50","2.00","2.00","2","2","2","2",\N,"0.00",\N,\N,"0.00","0.25","0.00","0.00","OK"
"8j311","5.33","7.67","10.00","4.67","7","9","17","6","0.38","-0.38","0.27","-0.71","1.56","1.56","28.67","3.56","OK"
"8j319",\N,"1.00","2.00","1.00",\N,"1","2","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8j31t","157.00","223.00","260.67","115.00","176","241","273","123","0.20","0.52","0.55","-0.38","216.89","172.67","80.22","56.00","Observation"
"8j31u","5.67","13.00","13.00","6.33","10","24","18","10","0.29","0.70","0.67","-0.57","6.89","60.67","12.67","14.89","OK"
"8j329",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j32k","4.00","3.67","4.67","3.00","6","6","7","4","-0.60","0.53","-0.63","0.00","4.67","2.89","6.89","0.67","OK"
"8j32l","3.00","5.00","9.00","7.33","4","7","11","9","0.00","0.00","0.00","0.38","1.56","2.67","2.67","1.56","OK"
"8j32m","15.67","23.67","30.00","19.00","21","31","31","23","0.57","0.71","-0.71","0.71","12.67","26.89","2.00","8.00","OK"
"8j34p",\N,"1.00",\N,"2.00",\N,"1",\N,"3",\N,\N,\N,"0.00",\N,"0.00",\N,"1.00","OK"
"8j368","1068.00","900.33","926.33","849.33","1293","1103","1491","1273","-0.69","-0.27","-0.20","0.43","110294.89","32686.89","239696.89","98794.89","Fraud"
"8j369","468.00","786.00","661.00","898.33","538","844","693","1019","0.69","0.39","-0.48","-0.68","1044.22","1874.67","998.00","21686.22","Observation"
"8j36c",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j36d","624.33","952.00","844.67","1361.67","953","1125","862","2187","0.69","-0.63","-0.62","0.68","78924.67","37412.67","366.22","343233.56","Observation"
"8j36e","499.00","821.67","690.00","1112.33","613","882","696","1341","-0.02","-0.21","0.60","-0.13","15510.22","2757.56","18.67","37584.89","OK"
"8j36f","5.67","17.67","15.67","9.67","7","21","22","13","-0.71","-0.53","-0.09","-0.53","2.67","11.56","28.22","11.56","OK"
"8j36j",\N,\N,"1.00","1.00",\N,\N,"1","1",\N,\N,\N,\N,\N,\N,"0.00","0.00","OK"
"8j36t","348.33","379.33","383.33","507.00","365","399","386","560","-0.42","-0.30","0.24","0.46","168.22","314.89","4.22","1526.00","OK"
"8j38c",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8j39n","19.33","21.00","34.33","38.67","25","24","37","48","-0.43","-0.47","-0.65","-0.24","28.22","8.67","9.56","67.56","OK"
"8j39v",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8j39x","69.67","84.33","97.67","155.00","79","91","115","173","0.53","-0.53","0.65","0.71","38.22","46.22","152.89","162.00","OK"
"8j3b4",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8j3ej",\N,"1.00","3.00","2.33",\N,"1","3","3",\N,\N,\N,"0.71","0.00","0.00","0.00","0.22","OK"
"8j3ff",\N,"1.00","1.00","1.00",\N,"1","1","1",\N,\N,\N,\N,\N,"0.00","0.00","0.00","OK"
"8j3fg","2.50","1.33","3.50","1.00","3","2","5","1","0.00","0.71","0.00",\N,"0.25","0.22","2.25","0.00","OK"
"8j3fs","1.00","5.67","1.33","1.50","1","12","2","2",\N,"0.49","0.71","0.00","0.00","21.56","0.22","0.25","OK"
"8j3gw","5159.00","5735.00","5714.67","9441.00","5923","6127","6787","11201","0.46","-0.69","-0.60","-0.21","498834.89","248874.67","999999.99","999999.99","OK"
"8j3in",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8j3j2",\N,\N,\N,"2.00",\N,\N,\N,"2",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8j3kg","4.00","2.00","4.00","3.00","8","4","6","4","0.47","0.71","0.00","0.00","5.56","2.00","2.67","0.67","OK"
"8j3nw","10.33","16.33","21.00","5.33","13","29","23","6","-0.65","0.49","0.00","-0.71","9.56","86.22","2.67","0.89","OK"
"8j3oy",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8j3r1","1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,\N,"OK"
"8j3th",\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,\N,"OK"
"8j3u4","17.67","23.67","24.67","34.33","27","33","26","41","0.34","0.66","-0.71","-0.38","29.56","44.22","3.56","38.89","Observation"
"8j3xi","29.00","39.67","46.00","46.00","40","42","49","52","0.00","-0.63","-0.71","0.00","112.89","6.89","18.00","24.00","OK"
"8j3xm",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j3zu","1.50","1.50","1.33","8.33","2","2","2","10","0.00","0.00","0.71","-0.53","0.25","0.25","0.22","2.89","OK"
"8j416","74.33","131.33","151.67","226.00","83","134","176","252","0.50","-0.65","0.62","0.07","68.22","9.56","304.22","434.00","OK"
"8j41t",\N,"1.00",\N,"1.00",\N,"1",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00","OK"
"8j437",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j43i",\N,\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00","OK"
"8j46c","551.00","1197.00","1478.33","1211.67","676","1233","1515","1565","0.69","0.71","-0.53","0.65","9773.56","648.00","1398.22","63488.89","OK"
"8j470",\N,"1.50",\N,"1.00",\N,"2",\N,"1",\N,"0.00",\N,\N,\N,"0.25",\N,"0.00","OK"
"8j49w","5.00","4.00","2.67","10.67","8","5","3","13","0.60","0.00","-0.71","-0.24","0.67","0.67","0.22","4.22","OK"
"8j4ap","2.00",\N,\N,"5.00","2",\N,\N,"5",\N,\N,\N,\N,"0.00",\N,\N,"0.00","OK"
"8j4fc","3.67","12.00","8.67","15.67","6","19","10","20","-0.24","0.27","-0.38","-0.62","8.22","28.67","1.56","22.89","OK"
"8j4fe","2.00",\N,"1.00",\N,"2",\N,"1",\N,\N,\N,\N,\N,"0.00",\N,"0.00",\N,"OK"
"8j4gq","525.33","390.00","666.33","884.00","573","425","720","1164","-0.70","0.57","-0.37","0.00","7856.89","640.67","2480.22","52266.67","OK"
"8j4gr","1043.00","849.00","1149.00","1823.67","1118","980","1242","1944","0.23","0.25","-0.32","0.59","3050.89","10148.67","7184.67","7520.22","Observation"
"8j4hv",\N,\N,"1.00",\N,\N,\N,"1",\N,\N,\N,\N,\N,\N,\N,"0.00",\N,"OK"
"8j4li","1.00","1.00","1.50","4.00","1","1","2","5",\N,\N,"0.00","0.00","0.00","0.00","0.25","0.67","OK"
"8j4mp","27.33","46.33","42.33","71.00","36","54","48","83","-0.14","-0.48","0.45","0.00","54.89","57.56","17.56","96.00","OK"
"8j4pk","3.00","2.00","1.33","3.33","4","3","2","5","0.00","0.00","0.71","-0.53","1.56","0.67","0.22","2.89","OK"
"8j4pp","909.67","1658.33","1650.00","2220.67","1068","1923","1793","2962","0.12","0.67","0.44","0.66","25200.22","35408.22","11212.67","279270.22","OK"
