partnerid,status,avg_spiky_ReAgCnIpCi,std_spiky_ReAgCnIpCi,night_avg_spiky_ReAgCnIpCi,night_std_spiky_ReAgCnIpCi,morning_avg_spiky_ReAgCnIpCi,morning_std_spiky_ReAgCnIpCi,afternoon_avg_spiky_ReAgCnIpCi,afternoon_std_spiky_ReAgCnIpCi,evening_avg_spiky_ReAgCnIpCi,evening_std_spiky_ReAgCnIpCi,avg_spiky_ReAgCnIp,std_spiky_ReAgCnIp,avg_spiky_ReAgCn,std_spiky_ReAgCn,avg_spiky_iplong,std_spiky_iplong,avg_spiky_agent,std_spiky_agent,night_avg_spiky_agent,night_std_spiky_agent,morning_avg_spiky_agent,morning_std_spiky_agent,afternoon_avg_spiky_agent,afternoon_std_spiky_agent,evening_avg_spiky_agent,evening_std_spiky_agent,avg_spiky_cid,std_spiky_cid,avg_spiky_cntr,std_spiky_cntr,avg_spiky_referer,std_spiky_referer,night_avg_spiky_referer,night_std_spiky_referer,morning_avg_spiky_referer,morning_std_spiky_referer,afternoon_avg_spiky_referer,afternoon_std_spiky_referer,evening_avg_spiky_referer,evening_std_spiky_referer,category_es,category_mc,category_ad,category_co,category_se,category_mg,category_pp,category_in,category_gd,category_ow,total_clicks,distinct_iplong,distinct_agent,distinct_cid,distinct_cntr,distinct_referer,night_click_percent,morning_click_percent,afternoon_click_percent,evening_click_percent,night_referer_percent,morning_referer_percent,afternoon_referer_percent,evening_referer_percent,night_agent_percent,morning_agent_percent,afternoon_agent_percent,evening_agent_percent,avg_total_clicks,std_total_clicks,avg_distinct_iplong,std_distinct_iplong,avg_distinct_agent,std_distinct_agent,avg_distinct_cid,std_distinct_cid,avg_distinct_cntr,std_distinct_cntr,avg_distinct_referer,std_distinct_referer,avg_null_agent,std_null_agent,avg_null_referer,std_null_referer,night_avg_null_referer,night_std_null_referer,morning_avg_null_referer,morning_std_null_referer,afternoon_avg_null_referer,afternoon_std_null_referer,evening_avg_null_referer,evening_std_null_referer,first_15_minute_percent,second_15_minute_percent,third_15_minute_percent,last_15_minute_percent,brand_MAUI_percent,brand_Nokia_percent,brand_Generic_percent,brand_Apple_percent,brand_Blackberry_percent,brand_Samsung_percent,brand_SonyEricsson_percent,brand_LG_percent,brand_other_percent,avg_per_hour_density,std_per_hour_density,cntr_az_percent,cntr_id_percent,cntr_in_percent,cntr_us_percent,cntr_ng_percent,cntr_tr_percent,cntr_ru_percent,cntr_th_percent,cntr_sg_percent,cntr_uk_percent,cntr_other_percent
8ipks,0,1.04,0.19,1,0,1,0,1,0,1.08,0.28,1.08,0.27,1.08,0.27,1.08,0.27,1.08,0.27,1.25,0.43,1,0,1.14,0.35,1,0,1,0,1.17,0.47,1.22,0.66,1.25,0.43,1,0,1,0,1.44,0.96,0,0,0,1,0,0,0,0,0,0,28,26,23,15,10,10,0.18,0.07,0.29,0.46,0.2,0,0.5,0.6,0.17,0.09,0.3,0.57,9.33,3.3,8.67,2.87,8.67,2.87,7.33,1.7,5.33,1.7,4.33,2.05,0,0,3.5,0.5,0,0,1,0,1.5,0.5,1,0,0.21,0.07,0.5,0.21,0.04,0.04,0.07,0,0,0.04,0.04,0,0.04,6.67,1.7,0,0.07,0.43,0,0,0,0,0,0.04,0,0.14
8ipls,0,2.11,2.4,2.17,1.46,1.25,0.43,2.74,3.31,1.53,1.02,2.16,2.41,2.27,2.45,1.58,1.91,1.55,1.86,1.63,0.48,1,0,1.68,2.51,1.44,0.7,3.72,3.46,4.43,3.49,2.27,2.45,2.17,1.46,1.25,0.43,2.74,3.31,1.92,1.11,0,0,0,0,0,0,0,1,0,0,93,37,27,7,4,14,0.14,0.05,0.56,0.25,0.14,0,0.79,0.29,0.19,0.15,0.81,0.33,31,11.86,14,5.89,12.33,5.56,3,1.41,2,1.41,5.67,2.87,0,0,22.67,9.29,3.67,1.7,2.5,0.5,13,8.64,4.33,2.36,0.25,0.24,0.3,0.22,0.23,0.09,0.02,0,0,0.01,0.04,0,0.02,11.33,2.62,0,0,0.16,0.01,0,0,0,0,0,0,0.82
8ipm4,0,1.14,0.35,1.29,0.45,1,0,0,0,1,0,1.14,0.35,1.14,0.35,1.07,0.25,1.14,0.35,1.29,0.45,1,0,0,0,1,0,1.14,0.35,1.14,0.35,1.45,0.5,1.8,0.4,1.25,0.43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,14,14,12,8,5,0.56,0.31,0,0.13,0.6,0.6,0,0.2,0.5,0.36,0,0.14,5.33,0.94,4.67,1.25,5,1.41,4.67,1.25,3.67,0.47,2.67,0.94,0,0,1.33,0.47,1,0,0,0,0,0,1,0,0.38,0.19,0.19,0.25,0,0.06,0,0,0,0.06,0.06,0,0.06,4.33,0.94,0,0.19,0.06,0,0,0,0.06,0,0,0,0.19
8ipn0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,7,7,7,7,2,5,0.57,0.14,0,0.29,0.8,0.2,0,0.4,0.57,0.14,0,0.29,2.33,0.47,2.33,0.47,2.33,0.47,2.33,0.47,1.33,0.47,2.33,0.47,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.14,0.43,0.29,0,0.14,0,0,0,0.14,0,0,0,2.33,0.47,0,0,0,0,0,0,0,0,0,0,0.14
8ipoi,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,2,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
8ipoo,0,1.39,1.99,1.35,2.22,1.53,2.04,1.34,1.6,1.41,1.91,1.41,2,1.43,2.03,1.14,0.61,1.4,1.02,1.51,1.35,1.33,0.89,1.28,0.61,1.43,0.85,2.1,3.68,4.41,9.04,1.99,2.58,2.26,3.28,1.86,2.26,1.76,1.92,1.95,2.3,0,1,0,0,0,0,0,0,0,0,715,532,188,186,43,163,0.37,0.15,0.22,0.27,0.47,0.23,0.32,0.36,0.58,0.33,0.45,0.44,238.33,16.98,192.67,18.06,104,2.16,86.33,8.06,28.33,0.94,73,9.93,2,0,69.67,5.31,23.33,4.71,13,5.72,15,0.82,18.33,2.49,0.25,0.26,0.24,0.24,0.05,0,0.01,0.03,0.01,0,0,0,0,23,0.82,0,0.01,0.72,0.03,0.01,0.01,0.01,0,0,0,0.01
8ippe,0,1.4,0.8,3,0,1,0,1,0,1,0,1.4,0.8,1.4,0.8,1.17,0.37,1.17,0.37,1.5,0.5,1,0,1,0,1,0,1.17,0.37,1.4,0.8,1.4,0.8,3,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,7,6,3,4,1,3,0.43,0.14,0.29,0.14,0,0,0.67,0.33,0.67,0.33,0.33,0.33,2.33,0.47,2,0.82,1.67,0.47,2,0.82,1,0,1,1.41,0,0,2,0,1.5,0.5,1,0,0,0,0,0,0.29,0.29,0.29,0.14,0,0.29,0,0,0,0.43,0,0,0,2,0.82,0,0,0,0,0,0,0,0,0,0,1
8ippl,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1.33,0.47,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4,4,4,2,1,3,0.75,0,0.25,0,0.67,0,0.33,0,0.75,0,0.25,0,2,1,2,1,2,1,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0.25,0,0,0,0.25,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1
8ipr3,0,1.75,2.11,2.32,3.03,1.57,0.9,1.36,0.64,1,0,1.83,2.15,1.83,2.15,1.12,0.36,1.54,1.39,1.76,1.86,1.57,0.73,1.25,0.43,1.17,0.37,1.45,0.88,3.08,3.79,1.83,2.15,2.44,3.08,1.83,0.9,1.36,0.64,1,0,1,0,0,0,0,0,0,0,0,0,77,56,32,28,8,28,0.57,0.14,0.19,0.09,0.43,0.11,0.25,0.21,0.59,0.19,0.25,0.19,25.67,8.65,21,4.9,12.67,4.11,13,3.27,4,0,9.33,2.05,0,0,15.67,6.55,10.33,5.56,3.5,0.5,4,3,1,0,0.27,0.26,0.27,0.19,0.06,0.01,0.01,0,0.03,0.03,0.01,0,0.43,10.67,0.47,0,0.86,0.01,0.01,0,0,0,0,0.04,0.03,0.01
8iprx,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8ipxe,0,1.25,0.88,1.23,1.03,1.29,0.75,1.14,0.54,1.36,0.92,1.27,0.89,1.28,0.9,1.08,0.38,1.21,0.55,1.27,0.66,1.22,0.42,1.08,0.36,1.23,0.57,2.7,2.81,3.51,4.1,2.7,1.94,3.75,2.77,1.69,0.82,2.22,1.13,2.72,1.37,0,1,0,0,0,0,0,0,0,0,186,164,61,35,16,6,0.4,0.12,0.22,0.26,0.83,0.67,0.33,0.33,0.61,0.25,0.44,0.34,62,5.72,55.67,1.25,32,2.94,14,3.56,7.67,1.89,3.33,0.47,0,0,18.67,3.68,6.67,1.7,2.33,1.25,3.67,0.47,6,1.41,0.22,0.27,0.28,0.23,0.05,0.01,0.04,0,0.01,0.01,0.01,0.01,0.13,20,0.82,0,0.01,0.82,0,0,0.01,0,0,0,0,0.01
8ipxf,0,1,0,1,0,0,0,0,0,0,0,1,0,1.5,0.5,1,0,1.5,0.5,1.5,0.5,0,0,0,0,0,0,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,3,2,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1.5,0.5,1.5,0.5,1,0,1,0,1,0,0.5,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0.67,0.33,0,0,0,0.33,0,0,0,0,0.67,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8iq0e,0,1.01,0.12,1.02,0.13,1,0,1,0,1,0,1.21,0.48,2.04,1.69,1.22,0.49,2.61,2.16,3.35,2.35,1,0,1.17,0.37,1.67,1.05,1.64,1.15,4.7,8.2,5.22,7.08,10.36,8.72,1,0,1.4,0.49,2.5,1.71,0,1,0,0,0,0,0,0,0,0,141,106,13,29,9,2,0.81,0.04,0.05,0.11,1,1,1,1,0.85,0.38,0.38,0.38,47,2.45,36,2.16,9.33,2.05,17.67,1.25,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.28,0.3,0.18,0,0.01,0,0.01,0.21,0,0,0.01,0,11,2.16,0,0,0,0,0,0,0,0.03,0,0.01,0.01
8iq0h,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8iq0l,0,1.11,0.49,1.13,0.65,1.06,0.23,1.18,0.66,1.07,0.26,1.14,0.54,1.15,0.55,1.25,0.59,1.33,0.71,1.34,0.77,1.41,0.83,1.43,0.82,1.18,0.39,1.11,0.37,1.65,1.16,1.19,0.6,1.24,0.79,1.12,0.32,1.32,0.73,1.13,0.4,0,1,0,0,0,0,0,0,0,0,167,120,79,95,37,99,0.31,0.23,0.2,0.27,0.31,0.26,0.18,0.34,0.38,0.28,0.27,0.43,55.67,6.13,41.33,3.3,34,4.9,41.67,1.7,19.67,0.47,36,5.66,0,0,9,2.16,3.33,1.25,1,0,2.67,1.25,3,0,0.21,0.22,0.31,0.26,0.04,0.01,0.04,0.04,0.01,0.06,0.01,0.01,0.01,21,1.63,0,0.01,0.2,0.22,0.01,0.08,0,0.06,0,0.06,0.01
8iq0m,0,1,0,0,0,1,0,0,0,1,0,1.5,0.5,1.5,0.5,1.5,0.5,1.5,0.5,0,0,2,0,0,0,1,0,1,0,1.5,0.5,1.5,0.5,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,2,2,3,2,1,0,0.67,0,0.33,0,1,0,1,0,0.5,0,0.5,1.5,0.5,1,0,1,0,1.5,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.67,0,0.33,0,0,0,0.67,0,0,0,1,0,0,0,0,0,0,0.67,0,0,0,0,0.33
8iq0q,0,1.47,1.12,1.64,1.23,1,0,1.36,0.64,1.67,1.56,1.51,1.13,1.51,1.13,1.04,0.19,1.2,0.55,1.29,0.8,1,0,1.15,0.36,1.25,0.43,1.06,0.24,1.43,0.82,1.47,1.04,1.5,0.96,1,0,1.36,0.64,1.88,1.62,0,1,0,0,0,0,0,0,0,0,53,44,30,32,15,17,0.34,0.09,0.28,0.28,0.41,0.12,0.35,0.24,0.33,0.17,0.37,0.4,17.67,8.99,15.67,7.36,11.67,4.92,12,3.74,8,2.83,6.33,3.4,0,0,10.67,5.31,3.33,1.25,3,0,3,2.16,3.33,1.7,0.26,0.32,0.21,0.21,0,0.02,0.02,0,0.23,0.04,0.02,0,0.02,10,4.55,0,0.02,0.06,0,0.02,0.04,0,0.02,0,0.3,0.04
8iq0r,0,1.5,0.87,1.5,0.87,0,0,0,0,0,0,1.5,0.87,1.5,0.87,1.5,0.87,1.5,0.87,1.5,0.87,0,0,0,0,0,0,1.5,0.87,2,0.82,2,0.82,2,0.82,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,4,4,4,3,1,1,0,0,0,1,0,0,0,1,0,0,0,3,1,2,0,2,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,0.33,0,0.17,0,0,0,0.17,0,0,0,2,0,0,0.17,0.33,0,0,0.5,0,0,0,0,0
8iq11,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,2,2,2,1,0,0.5,0.5,0,0,0,1,0,0,0.5,0.5,0,1,0,1,0,1,0,1,0,1,0,0.5,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,0,0.5,1,0,0,0.5,0,0,0,0,0,0,0,0,0.5
8iq1n,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1.14,0.35,1.33,0.47,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,8,8,8,6,2,5,0.5,0.13,0.13,0.25,0.4,0.2,0.2,0.2,0.5,0.13,0.13,0.25,2.67,0.94,2.67,0.94,2.67,0.94,2.33,0.47,1.33,0.47,2,0.82,0,0,1,0,1,0,0,0,0,0,1,0,0.25,0.38,0,0.38,0.13,0.13,0,0,0,0.13,0.13,0,0,2,0.82,0,0.88,0,0.13,0,0,0,0,0,0,0
8iq1z,0,1.41,2.05,1.38,2.26,1.66,2.56,1.33,1.53,1.39,1.87,1.42,2.06,1.45,2.08,1.07,0.39,1.31,0.84,1.3,0.85,1.41,1.27,1.32,0.65,1.25,0.65,1.55,1.14,3.11,4.21,2.42,3.47,2.47,3.97,2.31,3,2.34,3.11,2.49,3.39,0,1,0,0,0,0,0,0,0,0,685,574,184,158,44,122,0.34,0.16,0.22,0.28,0.51,0.25,0.34,0.43,0.55,0.32,0.39,0.46,228.33,14.34,204.33,10.62,100.33,9.88,76,8.98,28,5.72,54.67,7.72,0,0,73.67,7.41,23,4.32,17,2.16,14,3.74,19.67,2.05,0.24,0.25,0.24,0.27,0.09,0,0.06,0,0.01,0,0,0,0,24,0,0,0.14,0.43,0.01,0,0.02,0,0.01,0,0.01,0.1
8iq22,0,1.27,1.27,1.41,1.95,1.22,0.54,1.03,0.17,1.33,0.88,1.3,1.28,1.3,1.28,1.15,0.52,1.21,0.59,1.26,0.7,1.18,0.46,1.09,0.29,1.27,0.65,1.15,0.56,1.84,1.87,1.38,1.35,1.54,2.04,1.34,0.6,1.09,0.51,1.43,0.95,0,1,0,0,0,0,0,0,0,0,215,171,100,131,32,119,0.39,0.18,0.17,0.27,0.39,0.18,0.24,0.27,0.53,0.26,0.29,0.36,71.67,9.98,60,5.72,46.33,1.25,55,4.08,19.33,1.25,42.67,4.03,0,0,19.67,3.09,8.33,2.49,4,1.63,2,1,6,1.63,0.26,0.27,0.28,0.2,0.07,0,0.03,0.01,0,0,0,0,0.01,21.33,1.25,0,0.16,0.34,0.05,0.02,0.02,0.04,0.01,0,0.01,0.02
8iq3b,0,1.06,0.34,1,0,1,0,1,0,1.13,0.48,1.06,0.34,1.06,0.34,1.09,0.38,1.13,0.42,1.09,0.29,1,0,1,0,1.2,0.54,1.17,0.64,1.75,1.34,1.06,0.34,1,0,1,0,1,0,1.13,0.48,0,0,0,1,0,0,0,0,0,0,35,31,22,23,6,27,0.34,0.03,0.11,0.51,0.37,0.04,0.07,0.52,0.41,0.05,0.18,0.55,11.67,3.4,10.33,3.09,9,2.45,10,2.45,2.67,0.94,9,2.16,0,0,4,1,2,0,0,0,1,0,2,0,0.11,0.2,0.43,0.26,0.06,0.03,0.14,0,0.03,0.03,0,0,0.03,8,1.41,0,0,0.83,0,0,0,0,0,0,0,0.06
8iq4r,0,1.17,1.1,1.13,0.74,1.17,0.88,1.14,0.67,1.23,1.59,1.27,1.19,1.44,1.35,1.23,0.95,1.85,1.79,1.73,1.35,1.86,2.34,1.89,1.54,1.93,1.95,1.69,1.56,9.92,15.2,2.24,3.2,2.09,3.27,2.09,2.7,2.35,2.79,2.36,3.6,1,0,0,0,0,0,0,0,0,0,754,564,108,106,22,206,0.26,0.16,0.23,0.34,0.34,0.2,0.25,0.38,0.51,0.36,0.46,0.66,251.33,36.31,194,25.14,65.67,2.05,63,4.97,11.67,3.68,80.67,13.47,0,0,34,9.42,6.67,1.25,2.33,1.25,8,3.74,17,7.79,0.23,0.25,0.29,0.23,0.02,0.01,0.03,0,0,0,0,0,0,24,0,0,0,0.89,0,0,0.02,0,0,0,0,0.01
8iq53,0,13.26,61.22,32.58,103.88,14,47.75,1.8,2.69,4.08,13.27,13.33,61.36,14.01,62.82,1.02,0.14,3.74,9.05,5.43,11.99,2.88,5.49,1.19,0.52,1.72,1.84,11.94,30.86,53.06,116.61,19.03,72.59,35.44,107.87,19.6,55.54,3.42,3.71,6.51,16.38,0,0,0,1,0,0,0,0,0,0,2759,2627,205,42,8,97,0.73,0.14,0.04,0.09,0.46,0.1,0.21,0.27,0.63,0.41,0.31,0.41,919.67,419.7,884.33,400.73,111,10.2,22.33,6.02,4,2.16,33.33,15.58,0,0,857.67,465.13,654.33,389.15,123,49.85,17.67,6.34,62.67,71.46,0.23,0.27,0.27,0.24,0,0,0.01,0.11,0,0,0,0,0,20,3.27,0,0,0,0,0,0,0.05,0,0,0,0.94
8iq7l,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8iq7q,0,1.19,0.53,1,0,1,0,1,0,1.5,0.76,1.19,0.53,1.19,0.53,1.12,0.32,1.12,0.32,1,0,1.5,0.5,1,0,1.13,0.33,1.46,0.93,1.19,0.53,1.19,0.53,1,0,1,0,1,0,1.5,0.76,0,0,0,1,0,0,0,0,0,0,19,17,13,3,6,7,0.11,0.16,0.26,0.47,0.14,0.14,0.29,0.43,0.15,0.15,0.31,0.62,6.33,2.49,5.67,1.89,5,1.41,1.67,0.47,3.67,0.47,2.33,1.25,0,0,3.67,2.05,1,0,2,0,1.5,0.5,2.5,1.5,0.05,0.37,0.21,0.37,0.21,0.05,0,0,0,0.05,0.05,0.05,0.05,4.33,1.7,0,0.05,0.42,0,0,0,0,0,0.11,0,0.16
8iq85,0,1.14,0.35,1.2,0.4,1.2,0.4,1,0,1.25,0.43,1.14,0.35,1.14,0.35,1.2,0.51,1.2,0.51,1,0,1.5,0.87,1.17,0.37,1.25,0.43,1.04,0.2,1.5,0.79,1.14,0.35,1.2,0.4,1.2,0.4,1,0,1.25,0.43,0,0,0,0,1,0,0,0,0,0,24,20,19,21,2,17,0.25,0.25,0.29,0.21,0.18,0.29,0.41,0.12,0.32,0.21,0.32,0.21,8,0.82,6.67,0.47,6.67,0.47,7.67,0.47,1.33,0.47,5.67,1.25,0,0,3,1,1.5,0.5,0,0,0,0,3,0,0.17,0.08,0.38,0.38,0.08,0.04,0,0,0,0.04,0.04,0.04,0.04,6.67,0.47,0,0,0.96,0,0,0,0,0,0,0,0.04
8iqbs,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1.25,0.43,1.25,0.43,0,0,0,0,1.5,0.5,1,0,1,0,1.25,0.43,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,5,4,4,5,1,2,0,0,0.6,0.4,0,0,1,0.5,0,0,0.5,0.5,1.67,0.47,1.33,0.47,1.33,0.47,1.67,0.47,1,0,1,0.82,0,0,1,0,0,0,0,0,1,0,1,0,0.2,0.2,0.4,0.2,0,0.2,0.2,0,0.4,0,0.2,0,0,1.33,0.47,0,0,0,0,0,0,0,0,0,0,1
8iqd8,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8iqde,0,1,0,1,0,1,0,1,0,1,0,1.04,0.19,1.04,0.19,1.27,0.54,1.47,0.94,1.22,0.42,1.67,0.47,2,1.73,1.33,0.47,1.4,0.73,2.15,1.41,1.04,0.19,1,0,1,0,1.14,0.35,1,0,0,0,0,1,0,0,0,0,0,0,28,20,13,10,2,19,0.39,0.18,0.29,0.14,0.53,0.26,0.26,0.16,0.46,0.23,0.31,0.23,9.33,5.44,6.67,3.68,5,2.45,4.33,2.36,1.33,0.47,7.67,4.5,0,0,1.5,0.5,1,0,0,0,2,0,0,0,0.25,0.18,0.29,0.29,0,0.21,0.04,0,0,0.07,0,0,0.04,5.67,2.62,0,0,0,0,0,0,0,0,0,0,0.04
8iqe6,0,1.13,0.33,1,0,1,0,1,0,1.5,0.5,1.13,0.33,1.13,0.33,1,0,1.13,0.33,1,0,1,0,1,0,1.5,0.5,1,0,1.13,0.33,1.13,0.33,1,0,1,0,1,0,1.5,0.5,1,0,0,0,0,0,0,0,0,0,9,9,7,7,3,4,0.11,0.22,0.33,0.33,0.25,0.5,0.5,0,0.14,0.29,0.43,0.29,3,0.82,3,0.82,2.33,0.94,2.67,0.47,1.33,0.47,1.33,0.94,0,0,2,0,0,0,0,0,1,0,1.5,0.5,0.11,0.33,0.22,0.33,0.22,0.11,0,0,0,0.11,0,0,0.11,2.67,1.25,0,0,0.67,0,0,0,0,0,0,0,0.11
8iqec,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
8iqee,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8iqez,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
8iqfg,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,1.33,0.47,2,0,0,0,0,0,2,0,0,0,1,0,2,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,1.5,0.5,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0.5,0.5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8iqhl,0,1.33,0.47,1.5,0.5,1,0,0,0,0,0,1.33,0.47,1.33,0.47,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1.33,0.47,1.5,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,4,4,4,4,1,0.75,0.25,0,0,0,1,0,0,0.75,0.25,0,0,2,0,2,0,2,0,2,0,2,0,0.5,0.5,0,0,1.5,0.5,1.5,0.5,0,0,0,0,0,0,0.25,0.5,0.25,0,0,0.25,0.25,0,0,0,0.25,0,0.25,2,0,0,0.25,0,0.25,0,0,0,0,0,0,0.25
8iqip,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8iqjj,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,2,0.5,0,0,0.5,0.5,0,0,0.5,0.5,0,0,0.5,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,0,0.5,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0.5
